h_mean,v_score,r_hat
0.1,1.9280277750383492,1.3400821892624177
0.1,1.54909740329477,1.3452954027117383
0.1,4.575199447272254,1.3395435974803114
0.1,0.3756533202031335,1.2630989442938174
0.1,8.798498783924895,1.350044329907057
0.1,3.3168086494348716,1.3392365229257108
0.1,1.0569163058809343,1.3337204987884952
0.1,0.5653455618164607,1.2994798762853137
0.1,0.7408130483439613,1.3549726941822229
0.1,2.783445793915574,1.336304701437505
0.1,15.207129984878826,1.3493236108820545
0.4,6.134103521040364e-05,1.0066115291187465
0.4,0.00010383950405984656,1.0627514611161024
0.4,0.00010644602147196928,1.1042582504783924
0.4,1.9565163447809842e-05,1.0427521443844678
0.4,0.00013184602429015986,1.2730202456127482
0.4,0.00010542355425635401,1.1273612657610657
0.4,0.00018115626774135418,1.2948546226757993
0.4,0.00022782002090475926,1.2136300128016542
0.4,7.917714490863197e-05,1.07918125473908
0.4,0.00016185650244324135,1.1149371976898759
0.4,0.00017773803647014023,1.1662144560472552
0.8,1.1882666098837213e-05,1.0129933177955837
0.8,6.7119953366898654e-06,1.0246087302677276
0.8,1.0819529842322202e-05,1.0079692227381079
0.8,5.7249678577079535e-06,1.0152194939693293
0.8,1.0180710264586719e-05,1.011176690010599
0.8,1.5297577966053095e-05,1.0119050157998133
0.8,1.2147863120702012e-05,1.0097888909686077
0.8,1.0490374561681872e-05,1.004145118573334
0.8,1.3715047916469486e-05,1.0654237268405418
0.8,1.8551377523162402e-05,1.023518685765743
0.8,8.274758034851082e-06,1.0116061655399347
0.9,6.768184106487636e-06,1.0264248368809659
0.9,8.494834772228959e-06,1.0236604997058196
0.9,3.5990958250287292e-06,1.0287135204128905
0.9,6.673091085085225e-06,1.0113659568233255
0.9,6.52611596575947e-06,1.024783706291528
0.9,4.8698152195533715e-06,1.0167526188858018
0.9,5.273882265604859e-06,1.027500757132826
0.9,5.6126609440491434e-06,1.010782996851455
0.9,4.894762388949533e-06,1.0250877322089664
0.9,3.669887020202425e-06,1.0184425342929049
0.9,6.248485114799086e-06,1.0134052933793634
0.95,5.472873706520993e-06,1.013952573623582
0.95,8.313909608330282e-06,1.0291552539997397
0.95,3.6423251937938364e-06,1.0286029433571935
0.95,7.627768134777833e-06,1.0144661756414348
0.95,8.152987999279943e-06,1.0131919324351626
0.95,8.682123915223473e-06,1.0398068732416201
0.95,3.4416695445746967e-06,1.0119506681134762
0.95,4.718209457812858e-06,1.0079239272897333
0.95,3.6600902903455565e-06,1.0100817913617741
0.95,3.9317656645810444e-06,1.0117277900825723
0.95,4.003778775973536e-06,1.014699170060755
1.0,5.111633737451363e-06,1.0125217864297438
1.0,5.457838028881749e-06,1.0241157973490858
1.0,4.65605479301587e-06,1.0211491660846743
1.0,3.5596780837122414e-06,1.0108813113492339
1.0,6.029737943897019e-06,1.0181571335898576
1.0,5.250112023661167e-06,1.0161944507007743
1.0,4.728209174616959e-06,1.0088676835902468
1.0,4.511238664852406e-06,1.0254795308865219
1.0,5.6731543133191924e-06,1.0233886349616281
1.0,3.533379062032087e-06,1.0138286515378725
1.0,2.0414697203156258e-06,1.009458427595796
1.05,3.980948287898696e-06,1.0144295326648751
1.05,3.7493192836271762e-06,1.0149873387629733
1.05,4.979419030026602e-06,1.0167634896489133
1.05,4.595719527553428e-06,1.0126919762043454
1.05,5.183788863258984e-06,1.0103122768857702
1.05,5.258288511495413e-06,1.0135047701882172
1.05,5.282061338524632e-06,1.007948323199343
1.05,5.8045694973986206e-06,1.0252245023724667
1.05,4.314480748698065e-06,1.0085988652579572
1.05,5.67297967741062e-06,1.0096269193631533
1.05,2.2984492974749097e-06,1.0188434988891553
1.2,3.111026323214549e-06,1.0117684244485583
1.2,2.96636076653743e-06,1.014773583168128
1.2,3.129086798131573e-06,1.0153676583391351
1.2,3.0881593383506534e-06,1.0296833529558993
1.2,3.298427976016933e-06,1.0152640332452916
1.2,3.268127971339478e-06,1.0069715146440776
1.2,3.2024909182635417e-06,1.0063904321472907
1.2,2.7271400218373915e-06,1.0110949877717725
1.2,3.244173272819638e-06,1.0101495963006528
1.2,2.9312524716675236e-06,1.0133951039191558
1.2,1.8294831063253758e-06,1.0139214608325398
2.5,3.722995795261846e-07,1.016819940046984
2.5,3.437070340501547e-07,1.0094472102003125
2.5,3.4515431939962055e-07,1.006883294275346
2.5,3.50356770190953e-07,1.0049943560238814
2.5,3.3813809660872405e-07,1.006999854765543
2.5,3.5892446506574896e-07,1.0079167300831138
2.5,3.4150591181212247e-07,1.013570524372344
2.5,3.985672387434875e-07,1.0116206855825425
2.5,3.719571051236803e-07,1.0028347257923504
2.5,3.9518157951825386e-07,1.010971269885689
2.5,2.1276823459814517e-07,1.0073635775115288
4.0,1.6476289777469297e-07,1.0105499181087279
4.0,1.5042502769278e-07,1.0034895081960715
4.0,1.494710813268691e-07,1.0042854428984063
4.0,1.6578077412970054e-07,1.0063909692394426
4.0,2.2528884347580465e-07,1.0057274680065482
4.0,1.8977149995661428e-07,1.009009290317339
4.0,1.790240609888664e-07,1.010407404613583
4.0,1.9415092640818507e-07,1.0109891682697838
4.0,1.9026280172036789e-07,1.0071841984400363
4.0,1.6369272705277105e-07,1.0081471335319923
4.0,1.0819400793742425e-07,1.0075278602454139
