batch_config,sigma_test,replica,v_score
n=320,0.12153846153846153,3,3.4576348112109995e-05
n=320,0.12153846153846153,4,3.1482582803798014e-05
n=320,0.12153846153846153,5,3.720730309792537e-05
n=320,0.12153846153846153,6,3.8027714528649485e-05
n=320,0.12153846153846153,7,3.424795322897814e-05
n=320,0.12153846153846153,8,3.2936336117763916e-05
n=320,0.12153846153846153,9,3.571696708344448e-05
n=320,0.12897435897435897,0,4.294598257239922e-05
n=320,0.12897435897435897,1,3.453754375544675e-05
n=320,0.12897435897435897,2,4.3089391062576914e-05
n=320,0.12897435897435897,3,3.7652782406994795e-05
n=320,0.12897435897435897,4,3.4319069210273635e-05
n=320,0.12897435897435897,5,3.668582089978226e-05
n=320,0.12897435897435897,6,3.412207045313342e-05
n=320,0.12897435897435897,7,4.2636343391373336e-05
n=320,0.12897435897435897,8,3.495974769253609e-05
n=320,0.12897435897435897,9,4.457764056951955e-05
n=320,0.13641025641025642,0,3.994770834663489e-05
n=320,0.13641025641025642,1,3.6702511837422945e-05
n=320,0.13641025641025642,2,5.40255160659042e-05
n=320,0.13641025641025642,3,4.288531067788889e-05
n=320,0.13641025641025642,4,3.6901853453572473e-05
n=320,0.13641025641025642,5,4.1547553655822896e-05
n=320,0.13641025641025642,6,7.201915653593106e-05
n=320,0.13641025641025642,7,4.069613384335536e-05
n=320,0.13641025641025642,8,3.454143185440132e-05
n=320,0.13641025641025642,9,3.696206970986137e-05
n=320,0.14384615384615385,0,3.6307981629501056e-05
n=320,0.14384615384615385,1,3.7416544223042725e-05
n=320,0.14384615384615385,2,5.722745773846893e-05
n=320,0.14384615384615385,3,3.8215826380015394e-05
n=320,0.14384615384615385,4,3.47513122431525e-05
n=320,0.14384615384615385,5,4.0113766870128204e-05
n=320,0.14384615384615385,6,6.775371250602163e-05
n=320,0.14384615384615385,7,3.57686909606177e-05
n=320,0.14384615384615385,8,4.5744931666750503e-05
n=320,0.14384615384615385,9,4.3125796540769864e-05
n=320,0.1512820512820513,0,4.9415464988951e-05
n=320,0.1512820512820513,1,3.680323145105021e-05
n=320,0.1512820512820513,2,3.583305076732383e-05
n=320,0.1512820512820513,3,3.994495404786824e-05
n=320,0.1512820512820513,4,3.837560634212865e-05
n=320,0.1512820512820513,5,3.922446410790934e-05
n=320,0.1512820512820513,6,3.7595228271398205e-05
n=320,0.1512820512820513,7,3.72210337897715e-05
n=320,0.1512820512820513,8,6.305067982285045e-05
n=320,0.1512820512820513,9,4.60622187569853e-05
n=320,0.15871794871794873,0,3.633741601347309e-05
n=320,0.15871794871794873,1,4.3232934276915566e-05
n=320,0.15871794871794873,2,3.647674337818915e-05
n=320,0.15871794871794873,3,3.813721547588612e-05
n=320,0.15871794871794873,4,3.928520196881511e-05
n=320,0.15871794871794873,5,3.845895935207754e-05
n=320,0.15871794871794873,6,3.472754081021012e-05
n=320,0.15871794871794873,7,4.049755519537186e-05
n=320,0.15871794871794873,8,5.076148047328531e-05
n=320,0.15871794871794873,9,7.688359802937551e-05
n=320,0.16615384615384615,0,5.1441144645205e-05
n=320,0.16615384615384615,1,6.541915391178503e-05
n=320,0.16615384615384615,2,5.424108279608196e-05
n=320,0.16615384615384615,3,4.552183065395522e-05
n=320,0.16615384615384615,4,4.3213099629017406e-05
n=320,0.16615384615384615,5,5.098146245260793e-05
n=320,0.16615384615384615,6,3.9825574239120284e-05
n=320,0.16615384615384615,7,4.3789574534907006e-05
n=320,0.16615384615384615,8,4.3165545834516153e-05
n=320,0.16615384615384615,9,4.141788566827919e-05
n=320,0.1735897435897436,0,5.584172221441438e-05
n=320,0.1735897435897436,1,4.664981507857e-05
n=320,0.1735897435897436,2,5.2229923346670544e-05
n=320,0.1735897435897436,3,4.0203302456741e-05
n=320,0.1735897435897436,4,4.9362723283362584e-05
n=320,0.1735897435897436,5,5.003017487526559e-05
n=320,0.1735897435897436,6,4.3967975685108364e-05
n=320,0.1735897435897436,7,4.972313923299574e-05
n=320,0.1735897435897436,8,4.6630392942505464e-05
n=320,0.1735897435897436,9,4.413000698146986e-05
n=320,0.18102564102564103,0,5.452656326667341e-05
n=320,0.18102564102564103,1,4.140601622366654e-05
n=320,0.18102564102564103,2,4.686200977983907e-05
n=320,0.18102564102564103,3,4.454839095511227e-05
n=320,0.18102564102564103,4,5.05366978731323e-05
n=320,0.18102564102564103,5,5.3229234113156156e-05
n=320,0.18102564102564103,6,4.25426450802706e-05
n=320,0.18102564102564103,7,5.1044613569046476e-05
n=320,0.18102564102564103,8,4.1902171010824194e-05
n=320,0.18102564102564103,9,5.160706525615662e-05
n=320,0.18846153846153846,0,5.6125311482433415e-05
n=320,0.18846153846153846,1,4.741114441889892e-05
n=320,0.18846153846153846,2,4.32727141468141e-05
n=320,0.18846153846153846,3,4.538462368365305e-05
n=320,0.18846153846153846,4,5.259067895176707e-05
n=320,0.18846153846153846,5,4.423197074762797e-05
n=320,0.18846153846153846,6,5.0927190785887836e-05
n=320,0.18846153846153846,7,5.2753908200626914e-05
n=320,0.18846153846153846,8,7.185043835317423e-05
n=320,0.18846153846153846,9,4.70718105102603e-05
n=320,0.1958974358974359,0,4.014916675801494e-05
n=320,0.1958974358974359,1,4.7069041304970545e-05
n=320,0.1958974358974359,2,5.132610599787685e-05
n=320,0.1958974358974359,3,4.780536485647841e-05
n=320,0.1958974358974359,4,6.333769698097714e-05
n=320,0.1958974358974359,5,4.890694650120101e-05
n=320,0.1958974358974359,6,8.427571739872363e-05
n=320,0.1958974358974359,7,4.741168227007004e-05
n=320,0.1958974358974359,8,4.815596696924343e-05
n=320,0.1958974358974359,9,4.6417472022775304e-05
n=320,0.20333333333333334,0,4.009622446145552e-05
n=320,0.20333333333333334,1,5.985728055966589e-05
n=320,0.20333333333333334,2,7.559213679333724e-05
n=320,0.20333333333333334,3,5.506605179458262e-05
n=320,0.20333333333333334,4,4.249349780530736e-05
n=320,0.20333333333333334,5,5.34060966748829e-05
n=320,0.20333333333333334,6,4.3568132522009724e-05
n=320,0.20333333333333334,7,3.8696758548903097e-05
n=320,0.20333333333333334,8,4.8886353612781274e-05
n=320,0.20333333333333334,9,5.6644795762880945e-05
n=320,0.21076923076923076,0,4.615065197898466e-05
n=320,0.21076923076923076,1,5.936693629710432e-05
n=320,0.21076923076923076,2,4.648890902179862e-05
n=320,0.21076923076923076,3,5.1142170516275334e-05
n=320,0.21076923076923076,4,5.18047741877623e-05
n=320,0.21076923076923076,5,4.780918534161042e-05
n=320,0.21076923076923076,6,7.586206826297668e-05
n=320,0.21076923076923076,7,5.160363837808516e-05
n=320,0.21076923076923076,8,5.957085064636526e-05
n=320,0.21076923076923076,9,5.625940086872035e-05
n=320,0.21820512820512822,0,6.8517266416081e-05
n=320,0.21820512820512822,1,5.142161811490345e-05
n=320,0.21820512820512822,2,5.275668050796875e-05
n=320,0.21820512820512822,3,5.285623082854773e-05
n=320,0.21820512820512822,4,0.00013891605087455657
n=320,0.21820512820512822,5,6.325014993179801e-05
n=320,0.21820512820512822,6,4.260017470151991e-05
n=320,0.21820512820512822,7,6.62694175205465e-05
n=320,0.21820512820512822,8,6.336395276416103e-05
n=320,0.21820512820512822,9,5.843261088337288e-05
n=320,0.22564102564102564,0,6.287680535480043e-05
n=320,0.22564102564102564,1,6.209246349004535e-05
n=320,0.22564102564102564,2,5.8331290473576223e-05
n=320,0.22564102564102564,3,4.489635267916226e-05
n=320,0.22564102564102564,4,8.434274406452828e-05
n=320,0.22564102564102564,5,5.3199814375063455e-05
n=320,0.22564102564102564,6,5.433819126352918e-05
n=320,0.22564102564102564,7,6.709790652737209e-05
n=320,0.22564102564102564,8,5.721443379823844e-05
n=320,0.22564102564102564,9,6.99502740294523e-05
n=320,0.23307692307692307,0,8.254142648934546e-05
n=320,0.23307692307692307,1,5.300894658298908e-05
n=320,0.23307692307692307,2,6.441863793120625e-05
n=320,0.23307692307692307,3,5.099047475636207e-05
n=320,0.23307692307692307,4,4.7303478572264e-05
n=320,0.23307692307692307,5,5.695166302467842e-05
n=320,0.23307692307692307,6,7.242135089724719e-05
n=320,0.23307692307692307,7,6.806908394923217e-05
n=320,0.23307692307692307,8,0.00011610173025528836
n=320,0.23307692307692307,9,6.778924361611883e-05
n=320,0.24051282051282052,0,7.612429480585683e-05
n=320,0.24051282051282052,1,6.232437269052477e-05
n=320,0.24051282051282052,2,7.389850016433526e-05
n=320,0.24051282051282052,3,5.498289249832505e-05
n=320,0.24051282051282052,4,5.540244028145746e-05
n=320,0.24051282051282052,5,6.362881526725228e-05
n=320,0.24051282051282052,6,5.539586639606067e-05
n=320,0.24051282051282052,7,8.46029201948786e-05
n=320,0.24051282051282052,8,4.7876857869125455e-05
n=320,0.24051282051282052,9,7.544926536134091e-05
n=320,0.24794871794871795,0,0.00012875614616960444
n=320,0.24794871794871795,1,5.923675319348631e-05
n=320,0.24794871794871795,2,8.43705070369038e-05
n=320,0.24794871794871795,3,8.396538255208188e-05
n=320,0.24794871794871795,4,6.819450470171635e-05
n=320,0.24794871794871795,5,7.02741474151392e-05
n=320,0.24794871794871795,6,7.723445917764175e-05
n=320,0.24794871794871795,7,7.720192706828574e-05
n=320,0.24794871794871795,8,7.539467023137155e-05
n=320,0.24794871794871795,9,7.316763306218689e-05
n=320,0.2553846153846154,0,7.461378715317203e-05
n=320,0.2553846153846154,1,5.63274430772621e-05
n=320,0.2553846153846154,2,6.604460841613877e-05
n=320,0.2553846153846154,3,5.235084801770153e-05
n=320,0.2553846153846154,4,9.567846866524759e-05
n=320,0.2553846153846154,5,5.587193892170121e-05
n=320,0.2553846153846154,6,6.886342415664303e-05
n=320,0.2553846153846154,7,6.78734984637197e-05
n=320,0.2553846153846154,8,7.231007754880407e-05
n=320,0.2553846153846154,9,4.993879875835668e-05
n=320,0.26282051282051283,0,8.551553950436391e-05
n=320,0.26282051282051283,1,0.00014803145880291934
n=320,0.26282051282051283,2,7.602026142521529e-05
n=320,0.26282051282051283,3,6.245727405683239e-05
n=320,0.26282051282051283,4,6.308238197503955e-05
n=320,0.26282051282051283,5,6.596768257986772e-05
n=320,0.26282051282051283,6,9.387059572289366e-05
n=320,0.26282051282051283,7,5.212240389838608e-05
n=320,0.26282051282051283,8,8.733068187304077e-05
n=320,0.26282051282051283,9,8.0670650203552e-05
n=320,0.2702564102564103,0,6.0446266762493406e-05
n=320,0.2702564102564103,1,7.31427503995019e-05
n=320,0.2702564102564103,2,0.00013382629561023866
n=320,0.2702564102564103,3,7.99147849583762e-05
n=320,0.2702564102564103,4,7.497032673285255e-05
n=320,0.2702564102564103,5,7.645175211768195e-05
n=320,0.2702564102564103,6,7.262013481871716e-05
n=320,0.2702564102564103,7,9.488026155805129e-05
n=320,0.2702564102564103,8,6.890180600570456e-05
n=320,0.2702564102564103,9,9.368634179637298e-05
n=320,0.2776923076923077,0,6.50726244760959e-05
n=320,0.2776923076923077,1,6.838073448639895e-05
n=320,0.2776923076923077,2,9.393818024009915e-05
n=320,0.2776923076923077,3,9.495786174859927e-05
n=320,0.2776923076923077,4,5.243268371473017e-05
n=320,0.2776923076923077,5,7.722635369027783e-05
n=320,0.2776923076923077,6,8.554589840714471e-05
n=320,0.2776923076923077,7,5.519867158446308e-05
n=320,0.2776923076923077,8,7.613670191012588e-05
n=320,0.2776923076923077,9,8.211971336384654e-05
n=320,0.28512820512820514,0,0.0001679326980814954
n=320,0.28512820512820514,1,9.113359443611135e-05
n=320,0.28512820512820514,2,7.24244353115707e-05
n=320,0.28512820512820514,3,7.258311240810015e-05
n=320,0.28512820512820514,4,8.332556409128789e-05
n=320,0.28512820512820514,5,7.350965300130395e-05
n=320,0.28512820512820514,6,7.877958151934669e-05
n=320,0.28512820512820514,7,6.039595872920233e-05
n=320,0.28512820512820514,8,8.17271519938867e-05
n=320,0.28512820512820514,9,6.77257250413436e-05
n=320,0.2925641025641026,0,0.00010966830620734628
n=320,0.2925641025641026,1,6.355651543520573e-05
n=320,0.2925641025641026,2,9.844892441279354e-05
n=320,0.2925641025641026,3,8.20342211002713e-05
n=320,0.2925641025641026,4,0.0001274040177891917
n=320,0.2925641025641026,5,7.945365532161619e-05
n=320,0.2925641025641026,6,0.00010158291402644954
n=320,0.2925641025641026,7,6.273520026805018e-05
n=320,0.2925641025641026,8,0.00010261840261205626
n=320,0.2925641025641026,9,8.373762775392901e-05
n=320,0.3,0,6.0234320707682436e-05
n=320,0.3,1,0.00010003473927898941
n=320,0.3,2,7.977089479428384e-05
n=320,0.3,3,5.848297819859584e-05
n=320,0.3,4,0.00011594511552146924
n=320,0.3,5,6.665356912158829e-05
n=320,0.3,6,6.51127802574704e-05
n=320,0.3,7,7.988091738590711e-05
n=320,0.3,8,6.663370098097746e-05
n=320,0.3,9,9.171193781582488e-05
n=640,0.01,0,1.228490340555032e-06
n=640,0.01,1,1.2836136900998497e-06
n=640,0.01,2,1.2031164206363399e-06
n=640,0.01,3,1.1823128043765764e-06
n=640,0.01,4,1.1980756150410946e-06
n=640,0.01,5,1.1961253975832133e-06
n=640,0.01,6,1.2396881645485055e-06
n=640,0.01,7,1.2397399518495253e-06
n=640,0.01,8,1.210329014379575e-06
n=640,0.01,9,1.2507508483084163e-06
n=640,0.017435897435897435,0,1.3194969372452934e-06
n=640,0.017435897435897435,1,1.2008686027480625e-06
n=640,0.017435897435897435,2,1.2215239989787742e-06
n=640,0.017435897435897435,3,1.218531462811988e-06
n=640,0.017435897435897435,4,1.2609652738373027e-06
n=640,0.017435897435897435,5,1.2931847400801222e-06
n=640,0.017435897435897435,6,1.2018896541146574e-06
n=640,0.017435897435897435,7,1.2908259958382771e-06
n=640,0.017435897435897435,8,1.2468181746956137e-06
n=640,0.017435897435897435,9,1.1428080270071279e-06
n=640,0.02487179487179487,0,1.1922547311531285e-06
n=640,0.02487179487179487,1,1.2773820472786012e-06
n=640,0.02487179487179487,2,1.3145071260807818e-06
n=640,0.02487179487179487,3,1.290182923914786e-06
n=640,0.02487179487179487,4,1.1901369141390194e-06
n=640,0.02487179487179487,5,1.2406535754387466e-06
n=640,0.02487179487179487,6,1.2452326774203943e-06
n=640,0.02487179487179487,7,1.2713825532303368e-06
n=640,0.02487179487179487,8,1.3253992627561814e-06
n=640,0.02487179487179487,9,1.2492474717546365e-06
n=640,0.03230769230769231,0,1.2750957423539678e-06
n=640,0.03230769230769231,1,1.20942795505847e-06
n=640,0.03230769230769231,2,1.3883206908399405e-06
n=640,0.03230769230769231,3,1.437892999371276e-06
n=640,0.03230769230769231,4,1.3241240929710673e-06
n=640,0.03230769230769231,5,1.2840844467776027e-06
n=640,0.03230769230769231,6,1.2658848389707917e-06
n=640,0.03230769230769231,7,1.2667756473401455e-06
n=640,0.03230769230769231,8,1.351015220195227e-06
n=640,0.03230769230769231,9,1.3115729185873573e-06
n=640,0.03974358974358974,0,1.3653449608149811e-06
n=640,0.03974358974358974,1,1.2893900125257892e-06
n=640,0.03974358974358974,2,1.3126122262454795e-06
n=640,0.03974358974358974,3,1.3273336152470014e-06
n=640,0.03974358974358974,4,1.344934652156655e-06
n=640,0.03974358974358974,5,1.2924505001099876e-06
n=640,0.03974358974358974,6,1.2443018083224607e-06
n=640,0.03974358974358974,7,1.3165913419443855e-06
n=640,0.03974358974358974,8,1.3541629827316565e-06
n=640,0.03974358974358974,9,1.3307085803424008e-06
n=640,0.04717948717948718,0,1.2248909113121256e-06
n=640,0.04717948717948718,1,1.3278632404432838e-06
n=640,0.04717948717948718,2,1.2843690706468521e-06
n=640,0.04717948717948718,3,1.517233890525818e-06
n=640,0.04717948717948718,4,1.3224423777908087e-06
n=640,0.04717948717948718,5,1.4020084760157545e-06
n=640,0.04717948717948718,6,1.412152413715699e-06
n=640,0.04717948717948718,7,1.373249350992028e-06
n=640,0.04717948717948718,8,1.496028027454839e-06
n=640,0.04717948717948718,9,1.4301564117626416e-06
n=640,0.054615384615384614,0,1.3034107646628723e-06
n=640,0.054615384615384614,1,1.4331995976369891e-06
n=640,0.054615384615384614,2,1.4350793234598196e-06
n=640,0.054615384615384614,3,1.4925230915299476e-06
n=640,0.054615384615384614,4,1.4327744033367162e-06
n=640,0.054615384615384614,5,1.4374654681322192e-06
n=640,0.054615384615384614,6,1.3659026996197489e-06
n=640,0.054615384615384614,7,1.5458182955056089e-06
n=640,0.054615384615384614,8,1.3174239817209306e-06
n=640,0.054615384615384614,9,1.3175810697564728e-06
n=640,0.062051282051282054,0,1.5182621494694627e-06
n=640,0.062051282051282054,1,1.3859598209694911e-06
n=640,0.062051282051282054,2,1.6680333610248405e-06
n=640,0.062051282051282054,3,1.5809561232753073e-06
n=640,0.062051282051282054,4,1.3733199027773158e-06
n=640,0.062051282051282054,5,1.5429610650089887e-06
n=640,0.062051282051282054,6,1.4406499929341553e-06
n=640,0.062051282051282054,7,1.5241700858828573e-06
n=640,0.062051282051282054,8,1.4234732626570714e-06
n=640,0.062051282051282054,9,1.7294499612264564e-06
n=640,0.06948717948717949,0,1.6550804674786562e-06
n=640,0.06948717948717949,1,1.6410765991774415e-06
n=640,0.06948717948717949,2,1.5903471865244467e-06
n=640,0.06948717948717949,3,1.7528032610801054e-06
n=640,0.06948717948717949,4,1.5549948727299886e-06
n=640,0.06948717948717949,5,1.5258828412391504e-06
n=640,0.06948717948717949,6,1.561984242191396e-06
n=640,0.06948717948717949,7,1.6350025525824188e-06
n=640,0.06948717948717949,8,1.5977428377719355e-06
n=640,0.06948717948717949,9,2.1009191605209876e-06
n=640,0.07692307692307691,0,1.629068211230214e-06
n=640,0.07692307692307691,1,1.6302348341002851e-06
n=640,0.07692307692307691,2,1.4381450760395466e-06
n=640,0.07692307692307691,3,1.459412078154863e-06
n=640,0.07692307692307691,4,1.5276903838840423e-06
n=640,0.07692307692307691,5,1.6110849065279802e-06
n=640,0.07692307692307691,6,1.4706448957168572e-06
n=640,0.07692307692307691,7,1.6293761283985451e-06
n=640,0.07692307692307691,8,2.116752747079913e-06
n=640,0.07692307692307691,9,1.6952262969801865e-06
n=640,0.08435897435897435,0,2.1380524450209413e-06
n=640,0.08435897435897435,1,1.7518817098950654e-06
n=640,0.08435897435897435,2,1.5811124608911205e-06
n=640,0.08435897435897435,3,1.8415584805752199e-06
n=640,0.08435897435897435,4,2.136096636378279e-06
n=640,0.08435897435897435,5,2.153601705754507e-06
n=640,0.08435897435897435,6,1.5014053167663636e-06
n=640,0.08435897435897435,7,1.6889053434776667e-06
n=640,0.08435897435897435,8,1.7129345359842736e-06
n=640,0.08435897435897435,9,1.8351440325424281e-06
n=640,0.0917948717948718,0,2.1499395846534147e-06
n=640,0.0917948717948718,1,1.7360838427648964e-06
n=640,0.0917948717948718,2,1.7988152009782978e-06
n=640,0.0917948717948718,3,1.7887305573415083e-06
n=640,0.0917948717948718,4,1.7450829841000942e-06
n=640,0.0917948717948718,5,2.075596178950102e-06
n=640,0.0917948717948718,6,1.8780005162131766e-06
n=640,0.0917948717948718,7,1.6450354003794456e-06
n=640,0.0917948717948718,8,2.413422248134499e-06
n=640,0.0917948717948718,9,2.064475472658107e-06
n=640,0.09923076923076922,0,2.3008563545627443e-06
n=640,0.09923076923076922,1,1.7278342938423535e-06
n=640,0.09923076923076922,2,1.8472501672967648e-06
n=640,0.09923076923076922,3,1.7913526324425426e-06
n=640,0.09923076923076922,4,1.7736275293863932e-06
n=640,0.09923076923076922,5,2.193814353183135e-06
n=640,0.09923076923076922,6,1.9841526958896167e-06
n=640,0.09923076923076922,7,1.908134576882791e-06
n=640,0.09923076923076922,8,2.0247727933079947e-06
n=640,0.09923076923076922,9,1.7421983848247254e-06
n=640,0.10666666666666666,0,1.8529646453474085e-06
n=640,0.10666666666666666,1,2.1314589741107787e-06
n=640,0.10666666666666666,2,2.2463036869872555e-06
n=640,0.10666666666666666,3,2.229727630175914e-06
n=640,0.10666666666666666,4,1.7759146159453317e-06
n=640,0.10666666666666666,5,2.3923061203881835e-06
n=640,0.10666666666666666,6,2.038252001832301e-06
n=640,0.10666666666666666,7,2.1817579536708283e-06
n=640,0.10666666666666666,8,2.3221676625927797e-06
n=640,0.10666666666666666,9,2.176179203561855e-06
n=640,0.1141025641025641,0,2.32451944887931e-06
n=640,0.1141025641025641,1,1.8053976271740287e-06
n=640,0.1141025641025641,2,2.0620290625375725e-06
n=640,0.1141025641025641,3,1.989909703912936e-06
n=640,0.1141025641025641,4,1.5975001811009099e-06
n=640,0.1141025641025641,5,2.8496178465662347e-06
n=640,0.1141025641025641,6,1.76839318727695e-06
n=640,0.1141025641025641,7,2.359566427359375e-06
n=640,0.1141025641025641,8,1.6364870623773496e-06
n=640,0.1141025641025641,9,2.197817672357442e-06
n=640,0.12153846153846153,0,3.265391962806232e-06
n=640,0.12153846153846153,1,3.3280007164084653e-06
n=640,0.12153846153846153,2,2.6911886826962268e-06
n=640,0.12153846153846153,3,2.260619209662151e-06
n=640,0.12153846153846153,4,2.0448227776116482e-06
n=640,0.12153846153846153,5,2.309573422071154e-06
n=640,0.12153846153846153,6,2.1981054739962006e-06
n=640,0.12153846153846153,7,2.3327499277524178e-06
n=640,0.12153846153846153,8,2.0901609051276926e-06
n=640,0.12153846153846153,9,2.4250199498283613e-06
n=640,0.12897435897435897,0,2.8301179927815406e-06
n=640,0.12897435897435897,1,2.09662729067482e-06
n=640,0.12897435897435897,2,2.723746155963885e-06
n=640,0.12897435897435897,3,2.3146615387073357e-06
n=640,0.12897435897435897,4,2.5525712639897296e-06
n=640,0.12897435897435897,5,2.5366159238959832e-06
n=640,0.12897435897435897,6,2.321270682042556e-06
n=640,0.12897435897435897,7,2.6968695620085524e-06
n=640,0.12897435897435897,8,2.467840472045156e-06
n=640,0.12897435897435897,9,2.8731998992657625e-06
n=640,0.13641025641025642,0,3.3088807278199574e-06
n=640,0.13641025641025642,1,2.2761902310378e-06
n=640,0.13641025641025642,2,4.481071419846815e-06
n=640,0.13641025641025642,3,3.715798024858037e-06
n=640,0.13641025641025642,4,1.9463102999166405e-06
n=640,0.13641025641025642,5,3.531446648683212e-06
n=640,0.13641025641025642,6,9.434766585578364e-06
n=640,0.13641025641025642,7,2.9664542962347456e-06
n=640,0.13641025641025642,8,2.5362734243520637e-06
n=640,0.13641025641025642,9,2.4308794944292473e-06
n=640,0.14384615384615385,0,2.4955185229274428e-06
n=640,0.14384615384615385,1,2.4744884622224305e-06
n=640,0.14384615384615385,2,3.1065232393196287e-06
n=640,0.14384615384615385,3,2.2910541441263892e-06
n=640,0.14384615384615385,4,2.614539907348744e-06
n=640,0.14384615384615385,5,2.9620917671370494e-06
n=640,0.14384615384615385,6,6.082087936547803e-06
n=640,0.14384615384615385,7,2.7588366613131083e-06
n=640,0.14384615384615385,8,3.904322383879148e-06
n=640,0.14384615384615385,9,2.4820035954480276e-06
n=640,0.1512820512820513,0,2.860279193264898e-06
n=640,0.1512820512820513,1,2.7962970070935875e-06
n=640,0.1512820512820513,2,2.4095548734443805e-06
n=640,0.1512820512820513,3,3.2658521519924496e-06
n=640,0.1512820512820513,4,2.6861554300599213e-06
n=640,0.1512820512820513,5,3.325518161970119e-06
n=640,0.1512820512820513,6,2.68708168743193e-06
n=640,0.1512820512820513,7,2.2917496133565516e-06
n=640,0.1512820512820513,8,8.053017489687308e-06
n=640,0.1512820512820513,9,3.369303733629955e-06
n=640,0.15871794871794873,0,2.3021942361913604e-06
n=640,0.15871794871794873,1,3.299886225472326e-06
n=640,0.15871794871794873,2,2.711714963709725e-06
n=640,0.15871794871794873,3,3.0402775002459043e-06
n=640,0.15871794871794873,4,3.0117444717512504e-06
n=640,0.15871794871794873,5,2.670800462996908e-06
n=640,0.15871794871794873,6,2.4658979191570964e-06
n=640,0.15871794871794873,7,3.398135599514227e-06
n=640,0.15871794871794873,8,4.520355127199828e-06
n=640,0.15871794871794873,9,9.461640524595782e-06
n=640,0.16615384615384615,0,6.100645495420577e-06
n=640,0.16615384615384615,1,6.304801336520625e-06
n=640,0.16615384615384615,2,4.315762921668368e-06
n=640,0.16615384615384615,3,3.971699606843185e-06
n=640,0.16615384615384615,4,3.891889009840804e-06
n=640,0.16615384615384615,5,4.552665587497067e-06
n=640,0.16615384615384615,6,3.4670220347607644e-06
n=640,0.16615384615384615,7,4.056879183885467e-06
n=640,0.16615384615384615,8,3.962390244415448e-06
n=640,0.16615384615384615,9,3.730627336524292e-06
n=640,0.1735897435897436,0,5.817698761825147e-06
n=640,0.1735897435897436,1,3.6996800369014022e-06
n=640,0.1735897435897436,2,5.268334795523392e-06
n=640,0.1735897435897436,3,2.81839150333715e-06
n=640,0.1735897435897436,4,4.373449433104542e-06
n=640,0.1735897435897436,5,3.488140350651409e-06
n=640,0.1735897435897436,6,3.001757111040806e-06
n=640,0.1735897435897436,7,4.3024879105527376e-06
n=640,0.1735897435897436,8,3.4124200578489646e-06
n=640,0.1735897435897436,9,3.42562726467259e-06
n=640,0.18102564102564103,0,5.752092180781087e-06
n=640,0.18102564102564103,1,2.3824765597248563e-06
n=640,0.18102564102564103,2,5.038067570477542e-06
n=640,0.18102564102564103,3,3.3272252240033798e-06
n=640,0.18102564102564103,4,3.2761741227905198e-06
n=640,0.18102564102564103,5,5.278368473591326e-06
n=640,0.18102564102564103,6,3.1557249531975386e-06
n=640,0.18102564102564103,7,3.7260059523878047e-06
n=640,0.18102564102564103,8,3.2520868917840215e-06
n=640,0.18102564102564103,9,4.363561040079585e-06
n=640,0.18846153846153846,0,4.288402416523656e-06
n=640,0.18846153846153846,1,3.765719601423121e-06
n=640,0.18846153846153846,2,4.063645570353294e-06
n=640,0.18846153846153846,3,3.5287235263982027e-06
n=640,0.18846153846153846,4,4.270196019361491e-06
n=640,0.18846153846153846,5,3.960334233919008e-06
n=640,0.18846153846153846,6,4.290326240336518e-06
n=640,0.18846153846153846,7,5.509178502590807e-06
n=640,0.18846153846153846,8,6.32866349101292e-06
n=640,0.18846153846153846,9,2.9787064558055167e-06
n=640,0.1958974358974359,0,3.2577447705000185e-06
n=640,0.1958974358974359,1,3.898702558881822e-06
n=640,0.1958974358974359,2,3.4558512726412934e-06
n=640,0.1958974358974359,3,4.1692324960523856e-06
n=640,0.1958974358974359,4,6.356096305593712e-06
n=640,0.1958974358974359,5,3.7383847684730974e-06
n=640,0.1958974358974359,6,1.0850544917526166e-05
n=640,0.1958974358974359,7,3.6698520219495973e-06
n=640,0.1958974358974359,8,4.100438294144611e-06
n=640,0.1958974358974359,9,4.348260882504424e-06
n=640,0.20333333333333334,0,2.8920262040073723e-06
n=640,0.20333333333333334,1,5.476672813951871e-06
n=640,0.20333333333333334,2,4.0250914878835536e-06
n=640,0.20333333333333334,3,4.995646728695791e-06
n=640,0.20333333333333334,4,3.930861707798687e-06
n=640,0.20333333333333334,5,5.104765716266976e-06
n=640,0.20333333333333334,6,4.349247700825553e-06
n=640,0.20333333333333334,7,3.3522790187274226e-06
n=640,0.20333333333333334,8,3.6173752264496707e-06
n=640,0.20333333333333334,9,6.4643031378428545e-06
n=640,0.21076923076923076,0,3.7961571359100427e-06
n=640,0.21076923076923076,1,6.72755834534109e-06
n=640,0.21076923076923076,2,4.435475446214899e-06
n=640,0.21076923076923076,3,4.275711056849149e-06
n=640,0.21076923076923076,4,5.236242278348347e-06
n=640,0.21076923076923076,5,4.570842603686812e-06
n=640,0.21076923076923076,6,8.93688185238749e-06
n=640,0.21076923076923076,7,4.703727497867708e-06
n=640,0.21076923076923076,8,7.968929398605746e-06
n=640,0.21076923076923076,9,5.402728941091103e-06
n=640,0.21820512820512822,0,7.789509430232801e-06
n=640,0.21820512820512822,1,6.946482664910665e-06
n=640,0.21820512820512822,2,5.027129252513187e-06
n=640,0.21820512820512822,3,4.347979401704683e-06
n=640,0.21820512820512822,4,2.1383247843580435e-05
n=640,0.21820512820512822,5,6.460145514087641e-06
