h_mean,v_score
0.2,0.16611927063380272
0.2,0.35509920017907215
0.2,0.17856555812044525
0.2,0.4315671372748011
0.2,0.04552998811217327
0.2,0.2833510544666115
0.2,0.26208907789089014
0.2,0.31391912387020204
0.2,0.2968563436026362
0.2,0.5804829644632468
0.2,0.3326269139200857
0.6,0.09280893002890069
0.6,0.09080090956464916
0.6,0.054038937420286
0.6,0.05764645439880734
0.6,0.037782304907637364
0.6,0.049601150081858794
0.6,0.07992949423456029
0.6,0.06842674373934984
0.6,0.0940593486963609
0.6,0.05237985023641484
0.6,0.05579012459031029
1.0,0.004168411754176499
1.0,0.004829936782206947
1.0,0.004820302266887333
1.0,0.0034203656872455125
1.0,0.0028505683758334446
1.0,0.0003243775247361187
1.0,0.005428347778881368
1.0,0.0024796448358868767
1.0,0.005560948735313268
1.0,0.004419650310301594
1.0,0.0025873674727094624
1.5,0.0032860584307788173
1.5,0.008563113702953179
1.5,0.008080609982352993
1.5,0.008683010583106929
1.5,0.005448499966438231
1.5,0.009233327659622837
1.5,0.0061795618199850435
1.5,0.009517069993818817
1.5,0.00733314817644422
1.5,0.007638338284388711
1.5,0.0022987759205396795
2.0,0.00019491782647646847
2.0,7.698727553049188e-05
2.0,0.00018471607613097747
2.0,0.0001976598717212909
2.0,8.265170971544205e-05
2.0,0.00010510407249700688
2.0,8.77004479781035e-05
2.0,0.00015440922996639477
2.0,0.00012852747137531936
2.0,0.0001316703464164099
2.0,0.00019812819250758222
2.8,3.01040304541717e-06
2.8,2.9521962124166755e-06
2.8,2.8255444706138656e-06
2.8,3.2398462987708643e-06
2.8,3.407669356197738e-06
2.8,2.958004669964321e-06
2.8,2.786089516486884e-06
2.8,3.3541490336449145e-06
2.8,2.8256043546472357e-06
2.8,3.1022744560711593e-06
2.8,2.294276858337649e-06
2.9,2.5600135070863123e-06
2.9,2.8231153621502447e-06
2.9,2.701011579931455e-06
2.9,1.9412157210332193e-06
2.9,2.2123795812590533e-06
2.9,2.344778697072451e-06
2.9,2.780826990370055e-06
2.9,2.5189164678947678e-06
2.9,2.6377549451403867e-06
2.9,2.5345272769606623e-06
2.9,1.704188197399925e-06
3.0,2.2555307158879306e-06
3.0,1.9294289396050053e-06
3.0,2.018179730012009e-06
3.0,2.0549600478046354e-06
3.0,2.242637416738128e-06
3.0,2.223182470587008e-06
3.0,2.0819359775751734e-06
3.0,1.7452300666380526e-06
3.0,2.1111643026930933e-06
3.0,1.7664280095394033e-06
3.0,1.5044846201055412e-06
3.2,1.1907322274248988e-06
3.2,1.11136567758304e-06
3.2,1.330906418944443e-06
3.2,1.2814061904818768e-06
3.2,1.282150747471422e-06
3.2,1.3319134675413262e-06
3.2,1.343312081343282e-06
3.2,1.3937916283649304e-06
3.2,1.6368898518300413e-06
3.2,1.3290438417124322e-06
3.2,1.1156707977707854e-06
3.4,9.17227270307356e-07
3.4,8.517087897026614e-07
3.4,9.474544326070262e-07
3.4,9.635237918602528e-07
3.4,9.57434139790792e-07
3.4,8.146071314461474e-07
3.4,7.926986112039251e-07
3.4,8.909023112478376e-07
3.4,9.326339369972236e-07
3.4,1.0492841053254168e-06
3.4,6.859031368972897e-07
3.6,6.329385627121462e-07
3.6,7.201331419039719e-07
3.6,7.226304402960256e-07
3.6,6.853140605764944e-07
3.6,6.652472159068639e-07
3.6,7.336316937677597e-07
3.6,7.747891024539153e-07
3.6,6.840138299246921e-07
3.6,7.595605740551545e-07
3.6,7.200075728554401e-07
3.6,5.151577466278434e-07
4.0,5.63567176915265e-07
4.0,5.452950674225674e-07
4.0,4.6809846533953846e-07
4.0,5.248284802782782e-07
4.0,5.226493904809712e-07
4.0,5.790950464738582e-07
4.0,5.164616318181945e-07
4.0,4.928070471238866e-07
4.0,4.84669003065597e-07
4.0,5.581298690319801e-07
4.0,3.834505560343312e-07
5.0,4.724049897664858e-07
5.0,5.096829081466222e-07
5.0,4.818500969041441e-07
5.0,4.7307429935500465e-07
5.0,4.636954328105368e-07
5.0,4.619452947305925e-07
5.0,4.4067332790900266e-07
5.0,4.4802060082685473e-07
5.0,4.290243609438971e-07
5.0,5.212408615417435e-07
5.0,4.0154956676810806e-07
