H,Magnetization,Magnetization_Error,Magnetization_Sq,Magnetization_Sq_Error,V_Score,Energy,Energy_Variance
0.0,-0.059999999999994176,0.05763101017103096,1.0000000000000207,4.96933246208858e-16,7.410610634389811e-29,-98.00000000000203,7.11715045326827e-25
0.44,0.07897959183673744,0.05716056698355447,0.9866083576287626,0.0012826402701540426,1.020687155985327e-05,-99.19547192633277,0.10043297921070972
0.88,0.07190476190475945,0.05609697779721931,0.949826461196725,0.002525033518647684,1.4624103799139818e-05,-102.75471211760471,0.15440905129774676
1.32,0.19564625850340034,0.0532778695475754,0.8911453561016232,0.003563023753384172,3.3119054977976096e-05,-108.74832526966343,0.3916725099876355
1.76,-0.13401360544217733,0.051016197861048336,0.8013077884214909,0.004675722942478443,7.221072287932292e-05,-117.21569376194732,0.992140589190366
2.2,0.11071428571428525,0.04687163997552346,0.6761099541857548,0.005899584493365107,0.00015946401326441168,-128.2294846494825,2.6220349942664356
2.31,0.15642857142857253,0.04499063217161369,0.6373455504650836,0.0063199060375121185,0.00019073722276115792,-131.40850749759596,3.2936877171410943
2.42,0.5358163265306122,0.03171686125386225,0.5951797862001936,0.006861985722270571,0.00021736975028128946,-134.73410955478653,3.945974000711044
2.53,0.7286054421768704,0.004870743152938152,0.5452144939608493,0.006801036054543548,0.00015765773744950965,-138.46552819488048,3.022724896672527
2.64,0.6920068027210875,0.005337960112457298,0.49602387893932987,0.007129175502526899,0.00018230469205786435,-142.24181381942398,3.6885222681888115
2.76,0.645748299319728,0.005857347949140508,0.4369818131334165,0.007243784050954171,0.00019616723169424614,-146.51808998029296,4.2112299904022015
2.87,0.594591836734694,0.006158729428197351,0.37638206302929333,0.007046007886603847,0.00023309251500905473,-150.6660153636726,5.291257940903411
2.98,0.5327210884353742,0.007406472282745259,0.314277384423157,0.0073630968543142595,0.00029193294201894024,-154.9826131102922,7.012115520439379
2.99,0.5287755102040815,0.007197095660128673,0.3092933499930583,0.0072446123498418405,0.00029814251474415484,-155.36374413000254,7.196532116691604
3.01,-0.5216666666666666,0.007110262256852618,0.3011745106205746,0.007009074852087746,0.00030742229849782277,-156.17454625589963,7.498180158581381
3.03,0.504829931972789,0.0074133108889474575,0.2863612383729,0.006969285173079149,0.0003185650844050803,-157.02942800628014,7.855254708266209
3.04,0.4872789115646257,0.007606262556202547,0.2698570040261001,0.006999786051469894,0.0003376872950226988,-157.4171017007548,8.367939766520404
3.05,0.4911564625850341,0.00754003204482069,0.2736193252811328,0.0070668453002369035,0.00031771269482281365,-157.84289982038285,7.915615134884454
3.07,0.47908163265306125,0.007663881240136639,0.2617326114119117,0.006913980935580276,0.00033483569905457894,-158.63488440428785,8.426149256583487
3.09,-0.4375170068027211,0.008622864020567354,0.23063723448563098,0.006863865536716599,0.0003410118098767781,-159.45548432548696,8.670583833718135
3.2,0.11636054421768706,0.013773880674035132,0.09703179230876023,0.004522751399013579,0.0005160650314939699,-164.2821839717662,13.92789127211252
3.2,0.11636054421768706,0.013773880674035132,0.09703179230876023,0.004522751399013579,0.0005160650314939699,-164.2821839717662,13.92789127211252
3.9,0.003945578231292514,0.007775003306474602,0.039852839094821596,0.0019142412345257635,0.00035131487910465705,-197.09324314863196,13.647088733566893
4.6,0.004659863945578233,0.006869101023877858,0.032827988338192414,0.001371753471563113,0.0002797179459267227,-229.88104381124606,14.781777174537538
5.3,-0.006258503401360544,0.006431643316968557,0.031159239205886435,0.0013065273887841518,0.00021099568734079667,-263.82695951061424,14.686284041936597
6.0,0.0051020408163265285,0.005990741309964677,0.028912952936276545,0.00128771092947727,0.00015383241245884338,-297.51581402666716,13.616577456030821
