h_mean,v_score
0.1,0.00010572328568030792
0.1,8.243626473072938e-05
0.1,9.698057677871971e-05
0.1,0.00010641745703624187
0.1,6.739388419086854e-05
0.1,8.262612026662426e-05
0.1,5.1497138286929574e-05
0.1,8.78970068180057e-05
0.1,9.611471958974555e-05
0.1,8.861608581363856e-05
0.1,7.493864421833239e-05
0.2,6.735062913419991e-05
0.2,5.254118826993178e-05
0.2,5.85018066682609e-05
0.2,5.680885694750871e-05
0.2,6.978129438584697e-05
0.2,4.429342017591192e-05
0.2,5.098090632959421e-05
0.2,5.2440302849546886e-05
0.2,6.95420362727834e-05
0.2,4.303906995108064e-05
0.2,5.775368714679465e-05
0.4,7.061943081709792e-05
0.4,7.140111001201434e-05
0.4,6.886581874749763e-05
0.4,7.24941495168525e-05
0.4,7.193896102799189e-05
0.4,6.7351647198935e-05
0.4,7.387801291946705e-05
0.4,8.008224651989002e-05
0.4,8.066829903379957e-05
0.4,6.147965419439172e-05
0.4,6.812144085157543e-05
0.6,0.0001408637617900947
0.6,0.00015997736873267902
0.6,0.00017871353059358062
0.6,0.00015347312724399388
0.6,0.00016443285480445937
0.6,0.0001357530568041031
0.6,0.000143788484218721
0.6,0.00016082073210487216
0.6,0.00015326858673399664
0.6,0.00016656071696965894
0.6,0.00021299551318234038
0.8,0.0002844936533941492
0.8,0.0002880467779454904
0.8,0.0003043227300158799
0.8,0.0002637435058180204
0.8,0.00025598464871279866
0.8,0.0002607620043155297
0.8,0.0002654008455454903
0.8,0.0002791238654647354
0.8,0.0002851967154634363
0.8,0.00026448649631189233
0.8,0.00024826926562344074
1.0,0.000457608961020657
1.0,0.0005024749747841197
1.0,0.0004997977282516931
1.0,0.0004910343157826841
1.0,0.0004902839043244215
1.0,0.0004418903426622038
1.0,0.00044740249798978934
1.0,0.0005217954182343476
1.0,0.0005185174017633351
1.0,0.0005607986750440025
1.0,0.00044248846153542554
1.2,0.0008581332366427395
1.2,0.0008698617148073282
1.2,0.0008733560908454513
1.2,0.0008054064106752853
1.2,0.0008438068956301567
1.2,0.0007166765227691821
1.2,0.0007976834687655085
1.2,0.0007793287825838745
1.2,0.0008438893531731606
1.2,0.0008636236542583424
1.2,0.0007516843955878077
2.0,0.0019159716630624377
2.0,0.001942540299623606
2.0,0.0019165378833195135
2.0,0.001962082893398351
2.0,0.0019357171746334802
2.0,0.0018944424155961169
2.0,0.0019553905504320858
2.0,0.0018632166586817582
2.0,0.0020218245544666373
2.0,0.0018086316805189344
2.0,0.0020683665316783375
3.5,0.0007781405166573008
3.5,0.0008132424104928808
3.5,0.0008382885421052039
3.5,0.0008069701486140041
3.5,0.0008264934341164121
3.5,0.0007600729412209134
3.5,0.0007614814260424888
3.5,0.0008344266897020567
3.5,0.0007799779371330092
3.5,0.0008643301885792383
3.5,0.0007860164502897632
5.0,0.00041609316956275335
5.0,0.000399451839876728
5.0,0.00039253819296425184
5.0,0.0004118810123234908
5.0,0.00041582774172848914
5.0,0.00039638881876571345
5.0,0.0003981055204167784
5.0,0.00041347953673019936
5.0,0.00042372615245148864
5.0,0.00039264358628614564
5.0,0.00041657508103908785
