h_mean,v_score
0.1,0.545590428607866
0.1,0.5002533360973488
0.1,0.33482593617108664
0.1,0.7132137827065431
0.1,0.2791801131944091
0.1,0.36846720565806873
0.1,0.4612640343578183
0.1,0.6113789265149934
0.1,1.0492756718206457
0.1,0.5355113740526837
0.1,0.42263982518989185
0.2,0.5906539502670086
0.2,0.47381779456126444
0.2,0.6805921426675109
0.2,0.4484356101306119
0.2,0.6617363023099525
0.2,0.42926045884226266
0.2,0.45050069709255863
0.2,0.7300082228574566
0.2,0.5173890465870069
0.2,1.062786571848278
0.2,0.567500188862807
0.4,0.8160704939165659
0.4,1.163025327587892
0.4,1.067346295383555
0.4,0.810854305451284
0.4,2.192898872365791
0.4,0.9386272805505073
0.4,1.5974144701771396
0.4,0.870287730059389
0.4,1.1595490215078244
0.4,1.989090742283207
0.4,1.0813997611003356
0.6,0.005274878822017156
0.6,0.009393861324460217
0.6,0.009871905171892972
0.6,0.009050008587737033
0.6,0.04360794500494755
0.6,0.02233259823982135
0.6,0.012953673256657987
0.6,0.010019474163781726
0.6,0.0038159640975246865
0.6,0.0030181915875223736
0.6,0.021545233317226808
0.8,0.00010308756776022833
0.8,9.488258377287665e-05
0.8,0.00014646293792655888
0.8,0.00014754017601956694
0.8,8.621568315860834e-05
0.8,7.148299152446822e-05
0.8,0.00010275634150179264
0.8,7.576412656806392e-05
0.8,0.00010771829032885166
0.8,8.737321154066443e-05
0.8,6.225299887076582e-05
1.0,7.514276718218351e-05
1.0,6.124658406576653e-05
1.0,7.686265984543751e-05
1.0,6.111573534212107e-05
1.0,7.9552556079164e-05
1.0,6.813509082447565e-05
1.0,5.835457147610744e-05
1.0,7.271745691178268e-05
1.0,6.148000888380216e-05
1.0,6.451592418300886e-05
1.0,4.727182332900607e-05
1.2,7.098502565876657e-05
1.2,7.213201729209434e-05
1.2,6.689289763144619e-05
1.2,6.651662256413668e-05
1.2,6.137580452211311e-05
1.2,6.0209339314000216e-05
1.2,5.940896530928445e-05
1.2,7.014979134209077e-05
1.2,7.365148224787562e-05
1.2,6.549919877421113e-05
1.2,5.873541495644804e-05
2.0,5.540025334578285e-06
2.0,5.089910359211747e-06
2.0,5.404546682059759e-06
2.0,5.7910297347206825e-06
2.0,5.495593165878271e-06
2.0,6.227267854814648e-06
2.0,5.7568988421518016e-06
2.0,5.944024698944916e-06
2.0,5.170610117812262e-06
2.0,5.982088531818132e-06
2.0,5.372906710136802e-06
3.5,1.4602798850136288e-06
3.5,1.4241403235348226e-06
3.5,1.5641515263735345e-06
3.5,1.47021496459406e-06
3.5,1.7901317996901596e-06
3.5,1.6418326889305054e-06
3.5,1.643119646752179e-06
3.5,1.6134982064491625e-06
3.5,1.5286480548091404e-06
3.5,1.6714261080087577e-06
3.5,1.4785513011652044e-06
5.0,1.2234232330203757e-06
5.0,1.2498531049910044e-06
5.0,1.0806530975971016e-06
5.0,1.2744412782352997e-06
5.0,1.241022065991622e-06
5.0,1.2590801351399656e-06
5.0,1.315609361629458e-06
5.0,1.2592702396952242e-06
5.0,1.158236410283512e-06
5.0,1.1520101542452878e-06
5.0,1.2366990425229248e-06
