h_mean,v_score,r_hat
0.1,0.5106146230102386,1.0243418703887854
0.1,0.5482585893973821,1.0142763646865465
0.1,0.47690168950834005,1.0234241340728512
0.1,0.4873884598543325,1.017256362389861
0.1,0.6342720928708194,1.0278645981393943
0.1,0.40491294629439595,1.0104115941766962
0.1,0.6073489002859392,1.0268478111128185
0.1,0.5084076565587619,1.0191985366830862
0.1,0.6408352540702266,1.027880991026481
0.1,0.5436894668069223,1.0204205484134226
0.1,0.4166560469488855,1.0205605058433653
0.4,0.04989655287580862,1.1754260213987981
0.4,0.014357419256648735,1.1372717203904772
0.4,0.01961531864540016,1.1060576725553686
0.4,0.010905162714935654,1.0682927829233564
0.4,0.024971934182975126,1.1374980979553893
0.4,0.001035077546798979,1.0301454544349875
0.4,0.03192621749691027,1.0862903671564401
0.4,0.016421782767851653,1.1323661702242935
0.4,0.0016561566914213381,1.0383092057951793
0.4,0.0272024118961282,1.0801273061481487
0.4,0.01948430272961703,1.1262630392913338
0.7,3.924142976321763e-06,1.0334590933412906
0.7,2.7695041090440016e-06,1.0199150996601174
0.7,3.6720817764452847e-06,1.0398448815965555
0.7,1.045226764511168e-06,1.0050193234553824
0.7,1.929767125728536e-06,0.9988520848857387
0.7,1.25446987665963e-06,1.0323493046925714
0.7,3.4947231685481404e-06,1.001620288071589
0.7,1.360445944823757e-06,1.0041079427838424
0.7,3.3569179612185754e-06,1.0672119080470512
0.7,2.7570791173849225e-06,1.0118508669185202
0.7,1.959310995562859e-06,1.0097314114831184
0.8,4.47219460498167e-06,1.0244794579700691
0.8,2.553874177369118e-06,1.0291524261648515
0.8,1.6265139691866424e-06,1.0104384108195916
0.8,2.170145840344991e-06,1.0123742926826418
0.8,3.385025126118266e-06,1.0289104497356671
0.8,1.6685383297145447e-06,1.0139087695338933
0.8,3.850213394243855e-06,1.0346019883817759
0.8,3.080573258920667e-06,1.0363593756583225
0.8,2.068312015935295e-06,1.0253579918099676
0.8,2.440536272202348e-06,1.0120284808581936
0.8,2.127658179076369e-06,1.021632844109075
0.85,1.685308755357962e-06,1.031884366414861
0.85,3.757307381108309e-06,1.087684978092354
0.85,2.648359423411931e-06,1.0130186744960439
0.85,1.5359052200070127e-06,1.016911887612692
0.85,3.323617038779232e-06,1.0548149642492233
0.85,3.867395987951254e-06,1.0616644377303404
0.85,3.1331367692473035e-06,1.0653418597314426
0.85,3.2883769401632575e-06,1.0443091810233784
0.85,1.610982858949828e-06,1.019141137087988
0.85,4.879678785320942e-06,1.0483297015554986
0.85,1.8150000840967867e-06,1.0567491323273732
0.9,3.636626058632757e-06,1.02512190337507
0.9,2.580758279129269e-06,1.081325587510791
0.9,2.422038084915981e-06,1.0255746243827952
0.9,4.460302750615226e-06,1.042619662134938
0.9,2.7736941637516802e-06,1.0316623079451899
0.9,1.956814937547497e-06,1.0545056583263102
0.9,4.408229717410613e-06,1.0183168787027144
0.9,4.881211699924465e-06,1.0178068178746278
0.9,2.8993282030845075e-06,1.0930359655942345
0.9,3.2215510114886966e-06,1.1168722907354762
0.9,2.1158376902902573e-06,1.0133010509103544
0.93,1.7617547496815836e-06,1.019384918642556
0.93,2.5980550227853997e-06,1.0119553043191127
0.93,2.611171936730817e-06,1.0209070496064334
0.93,2.4941933396161896e-06,1.0348470410078507
0.93,2.29754878299855e-06,1.0630869572943342
0.93,1.3953117541909141e-06,1.0123727783445227
0.93,1.8657754569070816e-06,1.0231054563693698
0.93,1.842360326641421e-06,1.0528669099932664
0.93,1.5767450873974368e-06,1.0575738945779323
0.93,2.130080602820343e-06,1.0138157030989496
0.93,1.1206120657584421e-06,1.0802641686545058
0.95,2.160468508032069e-06,1.0738770553043848
0.95,2.4493927665857873e-06,1.0223607468317204
0.95,2.00379339699678e-06,1.0192835576090398
0.95,1.4484181659253387e-06,1.0400091255095918
0.95,1.2543033838203718e-06,1.010809473294688
0.95,1.9527001334017074e-06,1.0376867394330185
0.95,2.0903668377542394e-06,1.033501684855971
0.95,2.432614881711359e-06,1.0624955036575594
0.95,1.3115881740160936e-06,1.0125010871910567
0.95,1.5781192685880325e-06,1.023884096445886
0.95,1.3022307604575951e-06,1.0421489186835369
0.97,2.200545790185649e-06,1.034191002270155
0.97,1.641117157756812e-06,1.0390307573453423
0.97,2.04015692523574e-06,1.0218429867973526
0.97,1.6204590965926004e-06,1.0306348952663653
0.97,2.2793192205452556e-06,1.016022382507962
0.97,1.67681645246939e-06,1.020658171568127
0.97,1.7044076349547485e-06,1.0411907595136698
0.97,1.8338374858231628e-06,1.0243068429468278
0.97,1.8556572163528592e-06,1.0182875192950005
0.97,1.4509026471204097e-06,1.0229700122492091
0.97,8.14151600350595e-07,1.0314597839206403
1.0,1.9613486492779597e-06,1.01790542474951
1.0,1.8837492069280312e-06,1.0211891670633793
1.0,1.4880295959648568e-06,1.023509118871065
1.0,2.0984404763591623e-06,1.0273505600710524
1.0,1.8297454754238461e-06,1.0183883731321852
1.0,1.545395972073627e-06,1.0328410699218384
1.0,2.1083829293039106e-06,1.0083012397642264
1.0,1.6918297683171688e-06,1.0140447861040192
1.0,1.9374810639297145e-06,1.0556586395550827
1.0,1.2804303016103749e-06,1.0256394747894846
1.0,8.447076138238575e-07,1.0134103949390332
1.03,1.956132612824245e-06,1.0167768909436443
1.03,1.5230966837984107e-06,1.0204683016258491
1.03,1.5895279810302733e-06,1.0112842869781913
1.03,1.7075573699454544e-06,1.0076133774718508
1.03,1.9116843818223875e-06,1.0216644960857628
1.03,1.3628680344930968e-06,1.0094662725458912
1.03,1.7792439855560945e-06,1.012966438682936
1.03,1.8239813563670833e-06,1.0217784931132998
1.03,1.837553987167238e-06,1.0111684438589688
1.03,1.8675787034045197e-06,1.0193625801621082
1.03,1.0138215599144169e-06,1.0239779797471826
1.05,1.3560528143950688e-06,1.0071934874584467
1.05,1.6745788073981632e-06,1.0041240010057955
1.05,1.240302473213452e-06,1.001388592128791
1.05,1.6991196675987382e-06,1.0081408350793835
1.05,1.7285319841886328e-06,1.0111371494675443
1.05,1.3764398993791667e-06,1.0107575914031246
1.05,1.4361250930871355e-06,1.0229399633728387
1.05,1.484868530586297e-06,1.0200175617350746
1.05,1.6942822939935197e-06,1.0137532484625866
1.05,1.6910042857482812e-06,1.022077095142731
1.05,9.702310235132556e-07,1.0208150585873759
1.1,1.826078215971258e-06,1.0135017607289714
1.1,1.4521175247840546e-06,1.0048443105252627
1.1,1.4710631351656657e-06,1.0076879756949162
1.1,1.8140382041219922e-06,1.0151648370054465
1.1,1.5370770955832958e-06,1.012034231543106
1.1,1.6236467820647797e-06,1.0119063537158874
1.1,1.5976612570482982e-06,1.0208135817652821
1.1,2.295047192140054e-06,1.0152908931662483
1.1,1.640477025051464e-06,1.0103603346528525
1.1,1.5511647955946234e-06,1.012037756791865
1.1,8.557789936729552e-07,1.0045756110405866
1.2,1.517648467929545e-06,1.0178733463716478
1.2,1.0937556921761284e-06,1.003290361276427
1.2,1.3340901297888538e-06,1.0102733378387516
1.2,1.2544099533418123e-06,1.0092551209494058
1.2,1.1307796081030856e-06,1.007211742560291
1.2,1.1141156711607485e-06,1.0111416343902409
1.2,1.241236088474979e-06,1.009727005220612
1.2,1.2293773136482943e-06,1.018242625669083
1.2,1.231993733451676e-06,1.0178548588991823
1.2,1.4866968760275468e-06,1.0097963714417781
1.2,7.768616992169254e-07,1.0095195429541322
1.5,7.469834695905496e-07,1.0108351979635666
1.5,8.36104596070315e-07,1.0084140649202162
1.5,6.953013476997872e-07,1.0150039719225603
1.5,7.228947764849085e-07,1.0099853480524295
1.5,7.910026797620391e-07,1.0093741496579671
1.5,7.491783264604545e-07,1.0080047226553193
1.5,7.642658586954594e-07,1.0098896364094538
1.5,7.132387513213665e-07,1.0160531829479211
1.5,7.54680613591964e-07,1.0037422759180386
1.5,6.907530063095291e-07,1.0047354166627747
1.5,5.030127745575904e-07,1.006838734581571
2.5,2.2113657247270922e-07,1.0033418658364972
2.5,2.0565820998335834e-07,1.0091221027325674
2.5,1.7682585218393095e-07,1.0019069014193802
2.5,2.2860703452358346e-07,1.0134595487181561
2.5,2.1941647434124883e-07,1.010243105662843
2.5,2.1778018715403162e-07,1.0102127838849668
2.5,2.5080437796168245e-07,1.0066439831318756
2.5,2.2865886393460087e-07,1.0083824683154565
2.5,2.2271892311804236e-07,1.009067590827399
2.5,1.9673061988002884e-07,1.009742096048043
2.5,1.457534170734835e-07,1.0100971795668465
4.0,1.170646858817713e-07,1.0030149910589528
4.0,1.009099222739944e-07,1.0071640829129918
4.0,1.2580570070862385e-07,1.0009105824698266
4.0,1.1512868789847159e-07,1.0022291644574708
4.0,1.256854553432993e-07,1.0030596820022382
4.0,1.3441683143450472e-07,1.0112227641003986
4.0,1.0921544169016852e-07,1.0028264955579433
4.0,1.2213615542546357e-07,1.0043766420589249
4.0,1.2279586845364992e-07,1.0067890094317222
4.0,1.140259791287836e-07,1.0043925523021655
4.0,8.323908279366345e-08,1.010661710913513
