h_mean,v_score,r_hat
0.1,0.6459837614138213,1.0465528258769197
0.1,0.4392393010843168,1.0303289025450806
0.1,0.5710072051360556,1.0324811394577447
0.1,0.3874424096610219,1.0281826189362113
0.1,0.3518101573014073,1.0378597377311491
0.1,0.3674751211911391,1.0251795806209243
0.1,0.34497650705922084,1.0236021667757922
0.1,0.5337953767983791,1.0623144227106815
0.1,0.3542439056172958,1.0448647825347837
0.1,0.366836479601373,1.0199342628986532
0.1,0.34276671786863144,1.0379688566513225
0.4,9.701203439223637e-05,1.177562238256545
0.4,0.00020369820922581472,1.3367626630116658
0.4,0.00011252717669460609,1.1123324495767788
0.4,0.00015249731715591064,1.2108884014040127
0.4,6.654144701531269e-05,1.068142503776578
0.4,3.951368262784314e-05,1.0357126209896452
0.4,0.00017434587819241087,1.391055030844919
0.4,0.0001946438782281161,1.2990668682645903
0.4,1.722481183646526e-05,1.0272508629407444
0.4,2.6036285526282637e-05,1.0317978428081127
0.4,3.706731021495907e-05,1.115938780598654
0.8,9.889552186501566e-06,1.0711128035012596
0.8,1.3356300610605282e-06,1.010491919917897
0.8,2.0591214277364784e-06,1.0107296175528453
0.8,1.695793194455607e-05,1.0411675237214346
0.8,1.6850245488459452e-06,1.0124674274458714
0.8,8.534274220929015e-06,1.0490301082849516
0.8,1.266945640269673e-06,1.0069619900093207
0.8,1.638658712985501e-05,1.0203161063653239
0.8,1.5499910975226388e-06,1.0173786808340297
0.8,1.4471416811251275e-06,1.0092302281371692
0.8,7.589657434889882e-07,1.009132029591293
0.9,3.6026551250771994e-06,1.0208151668850305
0.9,1.9005213568703636e-06,1.0230857744892536
0.9,7.773923011897877e-06,1.0113197698469085
0.9,4.859113028378878e-06,1.0100599253537628
0.9,7.856131939776511e-06,1.0243586479436841
0.9,1.649527198013578e-06,1.0143880650010364
0.9,1.857005953733118e-06,1.042346994221633
0.9,4.177493515671044e-06,1.0166450924124792
0.9,1.7524472360114812e-05,1.014164893686827
0.9,1.110620933743518e-05,1.01122382592826
0.9,1.0509641872705014e-05,1.0283573401692807
0.95,2.7577440710927376e-06,1.0440654682812986
0.95,6.014970721238652e-06,1.0331221678564706
0.95,2.951393926755142e-06,1.0431741601644744
0.95,3.886503254231754e-06,1.0275524322106109
0.95,4.782541338342144e-06,1.0588463031038264
0.95,4.782790453052924e-06,1.0183333204781746
0.95,3.4802309119969008e-06,1.0674604091741042
0.95,6.830783692176209e-06,1.0370604261152896
0.95,4.440422457894e-06,1.0476526717686776
0.95,3.617084272632256e-06,1.0112335253581684
0.95,2.6739895458215955e-06,1.0428294726914278
1.0,5.726873334678511e-06,1.029281725330853
1.0,6.281097477812127e-06,1.027139259297922
1.0,4.944200063900984e-06,1.027830500257366
1.0,4.294466375954653e-06,1.0190227964608223
1.0,4.443537569764418e-06,1.0077749160553673
1.0,3.592637550051677e-06,1.0231198871159777
1.0,4.0622220675256826e-06,1.0233129834415828
1.0,4.021298355899416e-06,1.0136266990779894
1.0,6.10573631211817e-06,1.0151179273536675
1.0,4.17189082304728e-06,1.014653406311345
1.0,2.2376495650673553e-06,1.0068222637612771
1.05,6.267005283379501e-06,1.0175367945184384
1.05,4.086011084513382e-06,1.0098905684809463
1.05,5.2444622759250125e-06,1.0155480546007747
1.05,4.629997285253283e-06,1.0139466651771805
1.05,4.8743643167986445e-06,1.0320427216664383
1.05,5.587287438767456e-06,1.0184272050945287
1.05,3.7191824091499684e-06,1.0177379711494428
1.05,7.284101992829385e-06,1.0120547433290281
1.05,5.414061152858119e-06,1.016929757230238
1.05,4.8180471681487545e-06,1.009620734684942
1.05,3.276133930837128e-06,1.0166071294212402
1.2,4.120727589115152e-06,1.011547915465281
1.2,4.54675167696623e-06,1.0170071530180058
1.2,4.734871999608477e-06,1.0116987539555014
1.2,4.792595030384112e-06,1.0066774723957799
1.2,4.028918367845981e-06,1.0121586627036996
1.2,4.673536103332141e-06,1.0140727542734838
1.2,4.616425077833302e-06,1.015559447695515
1.2,4.467831616152216e-06,1.0080672276024119
1.2,3.9617018370039475e-06,1.0190503226505714
1.2,4.324681889835114e-06,1.0092703317443903
1.2,2.832343951232245e-06,1.002654006850598
2.5,4.43900399840003e-07,1.0147894700779179
2.5,5.268476896188096e-07,1.0073077329240536
2.5,3.691291004598969e-07,1.0087969164942752
2.5,4.4872499720135183e-07,1.010442813736424
2.5,4.0371490144750476e-07,1.0065072269478152
2.5,3.976458091424348e-07,1.0103443294952583
2.5,4.915744640684641e-07,1.0071351094806542
2.5,4.7221675753676183e-07,1.0168038200762521
2.5,4.2473117386351974e-07,1.0077306278024343
2.5,4.3595153639995127e-07,1.0073767060196062
2.5,2.537742928497603e-07,1.0093695799448719
4.0,2.1580405428694152e-07,1.0108100706856151
4.0,2.3365957124740537e-07,1.015311759702718
4.0,2.1444376175851755e-07,1.0029998327450282
4.0,2.3534214281247504e-07,1.0121009678306994
4.0,2.5226831188916805e-07,1.0062598838272714
4.0,2.4840366992770785e-07,1.0117012760515665
4.0,1.7622370263544277e-07,1.005206533467153
4.0,2.054677719718114e-07,1.0126490343696701
4.0,2.0525878986841063e-07,1.014157997524455
4.0,2.0670090922644376e-07,1.0101931999794267
4.0,1.4036074486437536e-07,1.0081744550472267
