h_mean,v_score,r_hat
0.8,4.346889629567298e-05,1.0148099423230126
0.8,3.918714206433987e-05,1.0075968810866232
0.8,3.878342825314773e-05,1.010639816897845
0.8,3.928779057223543e-05,1.0123921555907005
0.8,3.832838696549927e-05,1.0101416638367329
0.8,4.332891286759116e-05,1.021699580953185
0.8,3.948947312512964e-05,1.0128705868354688
0.8,3.512437772537571e-05,1.0185521072044015
0.8,4.055498080390101e-05,1.0248580530163558
0.8,3.623882236434378e-05,1.011107773735274
0.8,3.6255327148597415e-05,1.0134465230669087
0.97,5.0829434716882525e-05,1.0074841723240417
0.97,4.9655618610610766e-05,1.017739707424223
0.97,5.132423211584711e-05,1.0049122829128307
0.97,4.813692115651213e-05,1.0155888599966199
0.97,5.127587920618821e-05,1.0152811743093064
0.97,4.5693329687333583e-05,1.022868488201201
0.97,5.383672485745686e-05,1.0192360164699417
0.97,3.8508518716565196e-05,1.0103414169769047
0.97,4.780371267228046e-05,1.014248141634426
0.97,4.2393539310511884e-05,1.0111818927108607
0.97,3.904156663375891e-05,1.0133711089413067
0.9786,4.933022991382943e-05,1.011138281631062
0.9786,5.7631383506212584e-05,1.0102845356151042
0.9786,5.7099082661899925e-05,1.0267904066500833
0.9786,4.561052165155415e-05,1.0136330220340355
0.9786,4.515340982388821e-05,1.0099388923168982
0.9786,5.135417653021435e-05,1.0121244571246837
0.9786,4.1897476176948494e-05,1.0183480892153074
0.9786,5.5073198925070283e-05,1.0205675878326788
0.9786,5.2454487838727906e-05,1.0248241542388266
0.9786,5.1366028641596916e-05,1.0086663666407583
0.9786,3.9742941630128e-05,1.0085475213187842
0.9871,4.967603406607557e-05,1.023893521228169
0.9871,5.7692706634049806e-05,1.0184455711122775
0.9871,4.9784557501967215e-05,1.0203951968843363
0.9871,5.0172379533532986e-05,1.0085153118426387
0.9871,5.438748690996575e-05,1.0098413606660666
0.9871,5.435419538605605e-05,1.0088085790967882
0.9871,5.2759298855460575e-05,1.0048355837722958
0.9871,4.636561697224928e-05,1.0093074801864736
0.9871,6.677145541077608e-05,1.0014334187261178
0.9871,4.402737647559997e-05,1.0064787537796753
0.9871,4.2009418452981925e-05,1.012385698042542
0.9957,5.171599975434986e-05,1.006960903152568
0.9957,5.4292521606190384e-05,1.0265810926559606
0.9957,6.442111513102221e-05,1.014794570573122
0.9957,4.810246432433615e-05,1.014673187896052
0.9957,5.590961410319831e-05,1.0065147280792937
0.9957,5.056662029177439e-05,1.0109828223125392
0.9957,6.06819496464212e-05,1.0113835920479561
0.9957,5.302766390911738e-05,1.0068569032680683
0.9957,5.5282797035902986e-05,1.0156259338819367
0.9957,6.898330846366127e-05,1.0069052455397187
0.9957,5.124641990373672e-05,1.0132802450579494
1.0043,3.774961579257408e-05,1.0003323894819873
1.0043,5.9794883825436825e-05,1.003438166545371
1.0043,5.425797646843785e-05,1.015497499368093
1.0043,6.062524912176854e-05,1.014918272570609
1.0043,4.760423259175128e-05,1.0129322421339402
1.0043,5.152006953901168e-05,1.0099523916708522
1.0043,5.925053561362677e-05,1.0091138411957525
1.0043,6.508149341321082e-05,1.015274597918989
1.0043,5.624482175948978e-05,1.0111407757430515
1.0043,4.768488139715536e-05,1.0145677053707007
1.0043,4.956903710688819e-05,0.9990873849443975
1.0129,5.1993071943285e-05,1.0128639887513584
1.0129,5.045133464846261e-05,1.0126553723016156
1.0129,5.355282580955593e-05,1.0079687808646727
1.0129,5.826206881303304e-05,1.0072802930800235
1.0129,5.004821343569415e-05,1.0119490991772162
1.0129,4.290977170549141e-05,1.006997319097745
1.0129,6.522594855733463e-05,1.0043521051693294
1.0129,5.0604508677834194e-05,1.0086640616932459
1.0129,5.11031471392832e-05,1.0113203506890847
1.0129,5.01391651557716e-05,1.0059227345375548
1.0129,5.11455555663597e-05,1.007841332913307
1.0214,6.753893155818293e-05,1.0068745468858353
1.0214,6.651905704353142e-05,1.0167906136998235
1.0214,5.751842569821964e-05,1.0141136665671668
1.0214,5.046204454366713e-05,1.0124461029902148
1.0214,5.563657373151276e-05,1.0104652077503626
1.0214,6.648108673868114e-05,1.0088416933726314
1.0214,7.26248109710739e-05,1.0157128714881218
1.0214,6.175940937301458e-05,1.0118551155814568
1.0214,5.915259458210527e-05,1.0070094462744206
1.0214,5.648443683566359e-05,1.0091620782807917
1.0214,5.201459397588732e-05,1.0073212323221952
1.03,5.3932122169518315e-05,1.0176219330978455
1.03,6.251832973685395e-05,1.0137899647803357
1.03,5.897748334830753e-05,0.9997973763757854
1.03,5.429048279146846e-05,1.012779893569332
1.03,5.774024920496968e-05,1.0142652642351166
1.03,6.539006796496883e-05,1.0063912242429502
1.03,5.699243975388831e-05,1.005021946851199
1.03,5.438813020678245e-05,1.0187348354600858
1.03,5.0038663249181594e-05,1.0057632430790007
1.03,6.526209605711972e-05,1.0125302732942874
1.03,4.845189770716364e-05,1.0034525745206881
1.2,0.00011784307010192378,1.0090091682285325
1.2,0.00010845999312346685,1.0069035397438397
1.2,0.00012077556694139578,1.0146989481006374
1.2,0.00012778485337625102,1.0085609519958465
1.2,0.00011572395466822637,1.0122137850673356
1.2,0.00011389158602317812,1.0122643639255575
1.2,0.00011178306912115667,1.010950754642777
1.2,0.00011818909142096626,1.0138604274796297
1.2,0.0001013383511090242,1.0082100119345867
1.2,0.00011730169839579548,1.013707810431133
1.2,0.00010218698085210006,1.0052357037259176
