H,Magnetization,Magnetization_Error,Magnetization_Sq,Magnetization_Sq_Error,V_Score,Energy,Energy_Variance
2.6,-0.031266666666666665,0.034203820232811995,0.38828800000000013,0.011847792366700412,7.136773142039679e-05,-71.99603649139456,0.36992958801154174
2.6,-0.0226,0.03374136465658864,0.3777386666666668,0.012393833301492532,9.241545795901023e-05,-71.9514683383021,0.4784361008209372
2.6,-0.05093333333333334,0.03330454401206917,0.3740586666666668,0.012138383531163848,0.00018384865583913232,-71.9305000002877,0.9512323625650029
2.6,0.017266666666666684,0.0338503501814591,0.37790933333333343,0.012244758159159224,8.0970285048656e-05,-71.96559112883247,0.419348855719299
2.6,0.030266666666666674,0.034047740774563184,0.3853546666666668,0.011955107668768691,7.265802867123895e-05,-71.98713061418137,0.37652458342005873
2.6,0.02726666666666667,0.03419885616454099,0.3885120000000001,0.012010460957385815,6.967195301549969e-05,-72.00055152695523,0.3611849377917995
2.6,-0.031266666666666665,0.034203820232811995,0.3882880000000001,0.011847792366700412,7.136773142039679e-05,-71.99603649139456,0.36992958801154174
