h_mean,v_score
0.1,0.06092126083095318
0.1,0.056369175104669586
0.1,0.07101673203754874
0.1,0.059972704172652554
0.1,0.06948897527070431
0.1,0.07088588077482044
0.2,0.052149265039867346
0.2,0.05611446583098133
0.2,0.048769018677350374
0.2,0.050604282492823206
0.2,0.05324155380830355
0.2,0.053306108277718034
0.4,0.031122361060720437
0.4,0.03208093370196037
0.4,0.037043097361674396
0.4,0.0333016019594737
0.4,0.03830063951478975
0.4,0.03276077800738631
0.6,0.016938496615292477
0.6,0.01808284484035724
0.6,0.0206675827596284
0.6,0.01615315949915859
0.6,0.015252181947449915
0.6,0.020278773825396595
0.8,0.01381595948743343
0.8,0.013256890759225894
0.8,0.015444163082245556
0.8,0.013843322327653524
0.8,0.012715462477272566
0.8,0.014470567068927657
1.0,0.008171248733483247
1.0,0.009715238022589718
1.0,0.006169674159459154
1.0,0.009935795919040903
1.0,0.006917459175152729
1.0,0.012609650404853762
1.2,0.006775675099836491
1.2,0.002319806552173239
1.2,0.00620872160156656
1.2,0.00587091141422344
1.2,0.007909894372741484
1.2,0.005001002982109843
2.0,5.3623447908592084e-05
2.0,3.317359713733854e-05
2.0,0.00022496925395432485
2.0,8.021582722916566e-05
2.0,4.175967350441139e-06
2.0,5.606994151746747e-06
3.5,7.825361549383777e-06
3.5,7.667520808688334e-06
3.5,7.3615762329920095e-06
3.5,7.010453061823214e-06
3.5,6.561833418489559e-06
3.5,5.7133341066643795e-06
5.0,1.2316910027600913e-06
5.0,1.5216161603919864e-06
5.0,1.4545185202275343e-06
5.0,1.4938158616343369e-06
5.0,1.2963852966252742e-06
5.0,1.4531019482353155e-06
