h_mean,v_score,r_hat
0.1,0.0010895471795002477,1.034217396245276
0.1,0.0020383760064693283,1.06870945626351
0.1,0.0009445399509691732,1.0277131594516549
0.1,0.002479784196530624,1.0378272664681927
0.1,0.00040740206111951896,1.0297698587258843
0.1,0.0006930459915463714,1.1080008177608058
0.1,0.007675597130599822,1.0684659758336832
0.1,0.0021581055388656604,1.0451629243897231
0.1,0.0016572890321267593,1.051289709313785
0.1,0.000912330265764207,1.1018996134470824
0.1,0.015178130756785015,1.1452479136237652
0.4,4.43781366518512e-05,1.0341444033527707
0.4,0.00014045082445365283,1.0672159039073381
0.4,4.45446237372767e-05,1.0201068666127187
0.4,5.49266039852331e-05,1.0079651262696878
0.4,4.931330096351791e-05,1.045839955992371
0.4,3.013953511211152e-05,1.0105258859174913
0.4,4.574227400720451e-05,1.0156658800637697
0.4,4.865033827833723e-05,1.0197242255187269
0.4,2.2744073953094853e-05,1.0104006680291875
0.4,8.271984331969177e-05,1.0165529697336189
0.4,2.969124492512417e-05,1.0098003721008524
0.8,5.953032618808741e-06,1.0168852347855146
0.8,5.907767769390202e-06,1.0157824902506767
0.8,8.638592611350114e-06,1.0085675031696648
0.8,6.930441676066991e-06,1.025154941180061
0.8,9.990493955669867e-06,1.016143222680815
0.8,6.240636833534771e-06,1.0080673433405911
0.8,7.100784576889691e-06,1.0086995164754065
0.8,9.523844790458875e-06,1.0077137239690968
0.8,3.720128369488727e-06,1.005127226891377
0.8,5.838866643463269e-06,1.0192136942256855
0.8,3.4347539346839017e-06,1.0077606247924282
0.9,3.9187310962128945e-06,1.0245437098665764
0.9,7.085822133827658e-06,1.0220286762165933
0.9,4.961505978773851e-06,1.0303816602037945
0.9,7.475869432430477e-06,1.016234446891238
0.9,6.4372236356791225e-06,1.0122925890906358
0.9,1.0915678524004437e-05,1.0084767691062637
0.9,3.614086029860861e-06,1.0142980291952735
0.9,6.8946342639557415e-06,1.016169657488551
0.9,5.652930681034054e-06,1.011547131754815
0.9,5.366907049674825e-06,1.0343000035335201
0.9,4.600408664745808e-06,1.0186529260710768
0.95,4.292778496249528e-06,1.0302109038083131
0.95,3.1143287490721795e-06,1.0381941470463953
0.95,9.17156755024517e-06,1.0456308912102263
0.95,5.322699211651601e-06,1.030249966290494
0.95,4.648113555446291e-06,1.0117151426072664
0.95,5.711051419300643e-06,1.02359461627565
0.95,7.50352759350679e-06,1.015869236440805
0.95,4.648700910744443e-06,1.0166641049336644
0.95,6.287905801482269e-06,1.037012362154754
0.95,5.741964635023469e-06,1.024369873215394
0.95,3.925403720077627e-06,1.018057352752249
1.0,4.049910327118275e-06,1.0079171987136533
1.0,4.558985628244468e-06,1.0189850870864168
1.0,7.5583926383220395e-06,1.0212810521828912
1.0,5.00633239432749e-06,1.0130977509090322
1.0,5.725898327491533e-06,1.0267079181147813
1.0,6.037264142600225e-06,1.0165819102303204
1.0,5.250894464221027e-06,1.0254101159730313
1.0,4.016036742452648e-06,1.013324004958865
1.0,3.863482160602088e-06,1.0220454054598225
1.0,6.499508137978242e-06,1.0123038509989866
1.0,4.425713516554589e-06,1.0199451752136004
1.05,6.499691114381154e-06,1.0142589852856385
1.05,6.603363012431064e-06,1.0122960986553118
1.05,4.513205624418731e-06,1.016233520479648
1.05,5.957347713714482e-06,1.018691145501384
1.05,5.0270932950960625e-06,1.0375420934107433
1.05,6.439473582641602e-06,1.0270810071944814
1.05,6.111114714480841e-06,1.008450830232247
1.05,5.155235324551938e-06,1.0320087405590899
1.05,3.991983677279919e-06,1.0180660037829659
1.05,5.402204281688796e-06,1.024245261385704
1.05,2.977869427565051e-06,1.0194658866957726
1.2,3.4296243641666893e-06,1.0209287123788406
1.2,4.220233892564471e-06,1.0071793898265455
1.2,4.213662734412533e-06,1.0212798045885
1.2,4.4632349886463185e-06,1.0171913940642354
1.2,3.119142141780105e-06,1.006279965938635
1.2,4.116290350621924e-06,1.006255784331188
1.2,3.1156969596691223e-06,1.0126833848458592
1.2,3.2221010989469926e-06,1.0124106035475722
1.2,4.211066591856681e-06,1.0057514885236456
1.2,5.412059638183036e-06,1.0057609487019228
1.2,1.892165070152022e-06,1.0124976698444237
2.5,4.236974653785285e-07,1.007360748244546
2.5,4.7145561357103984e-07,1.008066126607203
2.5,4.443107691017385e-07,1.005921569697352
2.5,7.802320011424813e-07,1.00985275981075
2.5,6.726624768041768e-07,1.006580559646243
2.5,4.103321868702937e-07,1.0173643738463278
2.5,5.634756964068616e-07,1.009365554922464
2.5,4.899691367107668e-07,1.0101016218747512
2.5,4.012469581942912e-07,1.0060200061061386
2.5,5.230244161145327e-07,1.006966575078249
2.5,2.1950221680264394e-07,1.0071344795809536
4.0,2.2468390743487077e-07,1.0139382037514302
4.0,2.119029380784906e-07,1.0088768756514868
4.0,2.2504950452268915e-07,1.0010498922704576
4.0,1.606945300708109e-07,1.0097723741720703
4.0,2.164677888857484e-07,1.0017436150630503
4.0,2.0592020842130643e-07,1.0150875378083977
4.0,2.1702553975747787e-07,1.011783277261041
4.0,2.327577678606382e-07,1.004389068812245
4.0,2.458626824648546e-07,1.0074965411642354
4.0,1.7373971765707773e-07,1.00850893710077
4.0,1.0951610946338679e-07,1.0038924414547816
