h_mean,v_score
0.2,0.011835738207815477
0.2,0.012716941978774413
0.2,0.010588667559477261
0.2,0.011055144527934005
0.2,0.010266825071007265
0.2,0.01316274996673578
0.2,0.011866297746514673
0.2,0.013423574459699519
0.2,0.011912004186519675
0.2,0.01296090286449676
0.2,0.011449346026368889
0.6,0.004654481300267935
0.6,0.004659398403369327
0.6,0.0040388067532686955
0.6,0.00407085892459685
0.6,0.004305654574907817
0.6,0.0041722632882814645
0.6,0.004293624227653024
0.6,0.004649174008048287
0.6,0.004621184829714775
0.6,0.004642537804088396
0.6,0.004480639846943504
1.0,0.002124520990197514
1.0,0.0015902234879617832
1.0,0.0012039324960758616
1.0,0.0015924993744375175
1.0,0.001449638651349214
1.0,0.0013222083675489321
1.0,0.0019641595825659946
1.0,0.0009810847291417187
1.0,0.0017041127726108844
1.0,0.0011806978948816047
1.0,0.0020349398028284785
1.5,0.00028949595895909444
1.5,0.00023457264121589955
1.5,0.0002427397241126431
1.5,0.0002986628164766177
1.5,0.00027629143195583163
1.5,0.0007990299165837605
1.5,0.000713067180301372
1.5,0.0007718752169798998
1.5,0.0008810610058319061
1.5,0.0002988673343794923
1.5,0.00030879542157273034
2.0,3.399435726080018e-05
2.0,4.6382269489817164e-05
2.0,5.082427356338006e-05
2.0,4.657200846137548e-05
2.0,7.856957531410175e-05
2.0,4.9532563272405036e-05
2.0,4.947446367405588e-05
2.0,4.7540726986149545e-05
2.0,7.104533864077227e-05
2.0,5.941631252579921e-05
2.0,4.267018881181437e-05
2.8,7.513143440270536e-06
2.8,7.050911957362456e-06
2.8,8.609101029869502e-06
2.8,8.32672209679708e-06
2.8,7.276083374488459e-06
2.8,7.204936426809568e-06
2.8,8.038598576249539e-06
2.8,8.011708926060588e-06
2.8,7.731751849414857e-06
2.8,7.685332098093268e-06
2.8,5.408742509797297e-06
2.9,7.227593489516527e-06
2.9,6.939512091029938e-06
2.9,6.483675012657665e-06
2.9,6.637231198073451e-06
2.9,6.824450365967551e-06
2.9,6.540806212957579e-06
2.9,6.493678291489174e-06
2.9,6.66408725530124e-06
2.9,7.454630222457199e-06
2.9,6.545894095786569e-06
2.9,5.586150842306521e-06
3.0,5.698755439699737e-06
3.0,5.808675399487717e-06
3.0,5.815549775330154e-06
3.0,6.3465808330903e-06
3.0,5.453407107721918e-06
3.0,6.084404940969086e-06
3.0,6.084665734997049e-06
3.0,6.167584621939764e-06
3.0,5.727429065757632e-06
3.0,6.138737405602393e-06
3.0,4.604128924427484e-06
3.2,3.790910319410938e-06
3.2,4.365446794604622e-06
3.2,4.377959152649576e-06
3.2,4.341249463457395e-06
3.2,4.207594943132197e-06
3.2,4.118832305366082e-06
3.2,4.04411049678383e-06
3.2,4.723202181793073e-06
3.2,4.021054610423628e-06
3.2,4.048090147984441e-06
3.2,3.4847923124834328e-06
3.4,3.2299595638879264e-06
3.4,3.3414416579698922e-06
3.4,3.1180168397845556e-06
3.4,3.2499706862625247e-06
3.4,2.8917661547703238e-06
3.4,3.1669116533851327e-06
3.4,3.3252089080088287e-06
3.4,3.129865992617134e-06
3.4,3.827874411200628e-06
3.4,3.0570248562492696e-06
3.4,2.5382057020414926e-06
3.6,2.3587067518173567e-06
3.6,2.8592066696106917e-06
3.6,2.6381918405103666e-06
3.6,2.4086202491725217e-06
3.6,2.619394905306224e-06
3.6,2.606993267327507e-06
3.6,2.832215203216602e-06
3.6,2.1835043616699963e-06
3.6,2.4437240656590767e-06
3.6,2.785452124615127e-06
3.6,1.995046802896703e-06
4.0,1.7892302540495472e-06
4.0,1.5602277613625307e-06
4.0,1.7696643706328682e-06
4.0,1.7422732746199714e-06
4.0,1.9374962101250776e-06
4.0,1.544015426970628e-06
4.0,1.9908634945584113e-06
4.0,1.6854868045327293e-06
4.0,1.6540507233300562e-06
4.0,1.6193000613975685e-06
4.0,1.375906815311819e-06
5.0,1.4814894921938466e-06
5.0,1.3195712684871248e-06
5.0,1.2874517673360101e-06
5.0,1.3339121762731772e-06
5.0,1.3749290336276162e-06
5.0,1.6933434935634781e-06
5.0,1.3364257718673607e-06
5.0,1.3621354859978484e-06
5.0,1.3227766162647098e-06
5.0,1.240658784756987e-06
5.0,1.0473188437308304e-06
