h_mean,v_score,r_hat
1.1,1.908913175563696e-06,1.0268083657699933
1.1,1.8399634727248514e-06,1.0148914955181951
1.1,1.8990446785947874e-06,1.0286569075040588
1.1,1.7201917038436716e-06,1.0084102475008003
1.1,9.909678113950476e-07,1.0293643923432618
1.2,1.3655564472780407e-06,1.008945934039485
1.2,1.2633594114484227e-06,1.0069936124190406
1.2,1.3140631834735763e-06,1.0069762640487163
1.2,1.315936454948901e-06,1.006195826363892
1.2,1.3298931917229502e-06,1.0130049550508038
1.2,9.147286284192639e-07,1.0100675399163659
1.2,1.4909936322297873e-06,1.0110786857915843
1.2,1.4663325939733228e-06,1.0075461019123757
1.2,1.047370461267273e-06,1.0041026363425438
1.2,1.2334836286736682e-06,1.0089823263922708
1.2,6.951161256712141e-07,1.0127169012234358
1.5,7.631304959983048e-07,1.0031874400365157
1.5,7.541447732058167e-07,1.0071367816559469
1.5,7.050165373756558e-07,1.0104461181251567
1.5,7.04043203628573e-07,1.007057923385256
1.5,8.037156092419916e-07,1.0069022149878484
1.5,7.757857361741852e-07,1.0151782145652166
1.5,6.471738594735225e-07,1.0082488252929214
1.5,8.127116975481337e-07,1.0096117723758296
1.5,7.469315622960792e-07,1.0126075205623444
1.5,7.277404062804733e-07,1.003295478368085
1.5,4.159793640580039e-07,1.017410225801559
2.5,2.804849570446007e-07,1.009094391396446
2.5,2.7932434334153826e-07,1.0121540648120604
2.5,2.2731850536037295e-07,1.0046747227146453
2.5,2.2190478960056627e-07,1.010081543977772
2.5,2.504345512279523e-07,1.0108976078432594
2.5,2.615067709790014e-07,1.0099978117230495
2.5,2.640108561231018e-07,1.004879856318833
2.5,2.0821534813674223e-07,1.0151980812496375
2.5,2.3242351865776615e-07,1.007689345866685
2.5,2.0834939788542188e-07,1.0118093332647207
2.5,1.6235304831750131e-07,1.008975846708891
4.0,1.563721544055624e-07,1.0084273184954426
4.0,1.706440556939489e-07,1.0081921878165765
4.0,1.5105378820445993e-07,1.0033437185435348
4.0,1.820814683346443e-07,1.0037277335575405
4.0,1.548300121897468e-07,1.0041698859538633
4.0,1.6318656678097415e-07,1.010171089919798
4.0,1.6043041632316942e-07,1.0101061323612457
4.0,1.435529783266673e-07,1.0076169939323516
4.0,1.5928039409296748e-07,1.0132503609571737
4.0,1.4954106459291213e-07,1.017430956381504
4.0,1.0706120993171894e-07,1.0061842815272106
