h_mean,v_score
0.1,0.012419324346311097
0.1,0.013426835750325473
0.1,0.011928687123609689
0.1,0.011538667377688881
0.1,0.012137069926178079
0.1,0.010417546962306515
0.1,0.011927416224452946
0.1,0.013936516017916638
0.1,0.014349082125252531
0.1,0.012250865190526922
0.1,0.01069260470037795
0.2,0.020144174703535682
0.2,0.02241614548532139
0.2,0.020910396342428476
0.2,0.022441384206443253
0.2,0.021256852386162
0.2,0.018748993002697393
0.2,0.022016850163905755
0.2,0.019693052424368373
0.2,0.019911580482827568
0.2,0.01843164098867855
0.2,0.02090251488504388
0.4,0.06789908077996297
0.4,0.07218402018781903
0.4,0.10059726372310246
0.4,0.08514965943453023
0.4,0.09501267756703713
0.4,0.08917850748286806
0.4,0.08187466837013443
0.4,0.08879893856286947
0.4,0.07841995496660217
0.4,0.08768140559055393
0.4,0.07554055985016397
0.6,0.1115152749237247
0.6,0.5461909940994678
0.6,0.08007632305021167
0.6,0.03892403511426757
0.6,0.23518214185549552
0.6,0.07588813950199165
0.6,0.3167499501024605
0.6,0.47220342533925436
0.6,0.01750593455881269
0.6,0.018997049682303563
0.6,0.04484196017130498
0.8,0.00012141075393856906
0.8,6.196231290705671e-05
0.8,0.00015767732983112108
0.8,0.00012849635651830159
0.8,9.812081216652639e-05
0.8,0.00014988085778082122
0.8,9.004770672385366e-05
0.8,0.00013321426484585948
0.8,0.00017407030010272112
0.8,1.8965904646789603e-05
0.8,0.00012873725448512449
1.0,4.1760018220848766e-05
1.0,4.9599294710397854e-05
1.0,4.971670561424749e-05
1.0,5.758838674049971e-05
1.0,6.835739070560128e-05
1.0,4.04009772708753e-05
1.0,6.0143515266926704e-05
1.0,5.2579742576449054e-05
1.0,7.250414981347159e-05
1.0,3.92985758522636e-05
1.0,4.8282303749389454e-05
1.2,4.878825230425603e-05
1.2,6.254525765842645e-05
1.2,5.1738171053540024e-05
1.2,5.169478103080426e-05
1.2,5.611130014440638e-05
1.2,5.294057638229801e-05
1.2,5.651463709002479e-05
1.2,5.8178487669675846e-05
1.2,5.3569855167720927e-05
1.2,5.130521710456935e-05
1.2,5.264924447045551e-05
2.0,6.265433505490294e-06
2.0,6.206797010681267e-06
2.0,6.056312296591122e-06
2.0,6.1959606395559176e-06
2.0,6.0780192211219366e-06
2.0,6.316599685096086e-06
2.0,6.9414710559105546e-06
2.0,5.969558917666612e-06
2.0,6.303495827637402e-06
2.0,6.366167647658185e-06
2.0,4.989324346532289e-06
3.5,1.3619903160801681e-06
3.5,1.3989686579430926e-06
3.5,1.4820237985919556e-06
3.5,1.325306398377042e-06
3.5,1.4410022334557637e-06
3.5,1.4910992771849296e-06
3.5,1.354345484292377e-06
3.5,1.4582925405384643e-06
3.5,1.4369700773642087e-06
3.5,1.3644044324670781e-06
3.5,1.404073900095702e-06
5.0,1.1626138225232335e-06
5.0,1.1324583196517807e-06
5.0,1.2038511303616875e-06
5.0,1.1002320199979362e-06
5.0,1.1313390169558006e-06
5.0,1.079136649783829e-06
5.0,1.0393612132743793e-06
5.0,1.0423876986608852e-06
5.0,1.0515949996896947e-06
5.0,1.106560672439871e-06
5.0,1.1874726355595667e-06
