H,Magnetization,Magnetization_Error,Magnetization_Sq,Magnetization_Sq_Error,V_Score,Energy,Energy_Variance
0.0,0.02666666666666667,0.05771449525866932,1.0000000000000002,nan,0.0,-50.0,0.0
0.44,-0.0061333333333333335,0.05743904156839925,0.9900693333333335,0.0014898166847213364,5.951196742584515e-06,-50.5983894655221,0.01523623614499711
0.88,-0.05213333333333334,0.05628244591805263,0.9543040000000003,0.003336953426239103,0.00027802657032534995,-52.335422389739065,0.7615137854325034
1.76,-0.06773333333333333,0.05176627588033081,0.8138560000000001,0.006496904852141349,0.0006864030674368011,-59.628290791118104,2.4405288005897483
2.2,-0.12566666666666668,0.04697426797568911,0.6890773333333335,0.008447602661811925,0.0014368858428478895,-65.17809135520862,6.104154862180696
2.31,0.16973333333333335,0.044772260592006285,0.6427413333333334,0.009188816927516158,0.001296772535782044,-66.76650492664612,5.780708753317469
2.42,0.5643333333333334,0.029328553903560848,0.5908266666666668,0.010143728936675154,0.001154636606425561,-68.44586235705664,5.409283225913801
2.53,-0.7225999999999999,0.007335130082918322,0.5523200000000001,0.009781123952684469,0.0003183288337988843,-70.68247618660457,1.5903748136285112
2.64,0.1308666666666667,0.03581001949589383,0.42993066666666674,0.011751711893198406,0.0008487573951638778,-72.47031113663203,4.4576280033102345
2.76,-0.05693333333333333,0.031459388047072635,0.34037333333333336,0.01177779052410212,0.0007677215911992728,-74.74850449881548,4.289520729924336
2.87,-0.06033333333333334,0.02708348546965817,0.2695680000000001,0.011078522009726753,0.00032921946764853156,-77.25125666030165,1.9647016692112305
2.98,0.007933333333333332,0.02396514104246385,0.2207573333333334,0.00891345974347327,0.00039014690519826353,-79.59239966193834,2.4715611698369035
2.99,0.044666666666666674,0.023878922985825033,0.22080000000000005,0.009232978188115809,0.00034010104571419034,-79.63029980342624,2.1565755092287096
3.01,0.0015333333333333303,0.024242775479778777,0.22067200000000006,0.008958123740059758,0.00017898326290038009,-80.29164287039748,1.1538599768920388
3.03,-0.006133333333333338,0.02290422442031811,0.21170133333333335,0.008693625429312285,0.00016075805980464983,-80.69644868856237,1.0468431153520874
3.04,0.027,0.023520416662976024,0.21596800000000002,0.008988494184109918,0.00016388136296266575,-80.89832605734364,1.0725279973198392
3.05,0.017933333333333332,0.022884424267917997,0.20776533333333339,0.008915913039470912,0.00022570108869428008,-81.17496675458744,1.4872291626863303
3.07,0.006266666666666667,0.020841043551038812,0.18185600000000002,0.008032731830316373,0.0001556625787822511,-81.64092908109224,1.0375286491544842
3.09,0.007933333333333334,0.020836271437265533,0.17996800000000004,0.007717580055950183,0.00034999401014183947,-81.9730262715669,2.3518117133283036
3.2,-0.016933333333333335,0.019108223554464905,0.1569386666666667,0.007332403813413647,0.00010511614121082419,-84.54525205161244,0.7513596283889797
3.2,-0.016933333333333335,0.019108223554464905,0.1569386666666667,0.007332403813413647,0.00010511614121082419,-84.54525205161244,0.7513596283889797
3.9,1.4802973661668755e-18,0.01237703967478133,0.09191466666666667,0.004060037076276613,3.880111877208891e-05,-100.9393536210884,0.39533501953899314
4.6,-0.016600000000000004,0.009962224205021242,0.067392,0.0024960437603001547,0.0004403603974696439,-117.4283226702403,6.07231049348399
5.3,-0.012933333333333333,0.009088343368578522,0.058143999999999994,0.0027383294566821824,0.0005881291125489341,-134.36874726128977,10.618647743391762
6.0,0.011600000000000001,0.00836476206741378,0.05677866666666667,0.00223086994358371,0.0004394155733908575,-151.61179458034707,10.100466242914969
