h_mean,v_score,r_hat
0.1,0.18550992369781696,1.0120747338579048
0.1,0.19570248654929198,1.03241113952814
0.1,0.18053180799109247,1.0238579545047395
0.1,0.2259468022916615,1.0268971591915037
0.1,0.20158837917247527,1.0188355909019402
0.1,0.2020766466253261,1.0228931361329472
0.1,0.20793107195533322,1.0184188029258914
0.1,0.178778113068366,1.0272973797447922
0.1,0.19821577322843031,1.0270858112432657
0.1,0.20660061508466676,1.02862150087545
0.1,0.1556460230011752,1.0126350473699888
0.4,354.5690721913033,1.0120888823009797
0.4,3.1732765228285333,1.3889109826910966
0.4,25.097060421593344,1.0139221076930116
0.4,18.274916150390858,1.3446634493338776
0.4,254.04966536176502,1.009529109381736
0.4,21.235424505381463,1.337857115362337
0.4,9.928270295116722,1.3740426993676844
0.4,35.07828827872228,1.3437781588135485
0.4,32.071610635759654,1.3462256989750696
0.4,22.792810879356516,1.0091044670140001
0.4,48.531480587677365,1.018992490166171
0.7,5.446256899909283e-07,1.0157757792691864
0.7,5.36118956318984e-07,1.007239020930316
0.7,5.168772313339281e-07,1.0182715330920906
0.7,4.861654071715196e-07,1.007477317428502
0.7,8.155345892160826e-06,1.0820689663404286
0.7,5.484689244358239e-07,1.0158999846903027
0.7,3.9274100657923824e-07,1.0140522322571137
0.7,8.790517059842343e-07,1.0076285409251167
0.7,9.685422900518831e-07,1.0205229651385914
0.7,4.816458326692009e-07,1.0187662578519059
0.7,2.9347090966365715e-07,1.0068419793715855
0.8,3.1620815952413265e-06,1.0143957191951867
0.8,2.8307162032342354e-06,1.0118615589570905
0.8,5.461234966806504e-06,1.2813767441590598
0.8,6.776423777245152e-07,1.0182940927293374
0.8,1.1658324620732422e-06,1.1146584813168119
0.8,8.680873988389418e-07,1.017746872830335
0.8,3.5782091012326535e-06,1.0918463511566223
0.8,1.3897630955224079e-06,1.0596354928227876
0.8,4.1556802877297606e-07,1.0073758046423724
0.8,3.753899847066964e-07,1.0126188462832453
0.8,4.801521458186558e-07,1.0405098752221975
0.85,3.2527467648161845e-06,1.2203472766759609
0.85,4.6015906382123065e-06,1.1422156353163635
0.85,2.8747335299276008e-06,1.2064145097634533
0.85,5.668902041782332e-07,1.028455356411722
0.85,6.753390776387586e-07,1.0285506665307007
0.85,6.173091565245549e-07,1.0154805452723397
0.85,5.758947670850665e-07,1.0311636399775546
0.85,4.0383869575142773e-07,1.004601723085038
0.85,5.586580235033779e-07,1.0163825195169727
0.85,5.501603283470896e-06,1.0414296179172235
0.85,9.207249923905998e-07,1.0672483458946798
0.9,7.962222331386976e-07,1.0217861709853595
0.9,3.254649881852587e-06,1.055303002219486
0.9,1.1149521783474793e-06,1.0753273035613606
0.9,3.298628176339815e-06,1.0351578347970405
0.9,2.787050458052165e-06,1.2152778047967483
0.9,2.5223410598594466e-06,1.119552945809408
0.9,3.4081831555218005e-06,1.068591941456819
0.9,2.2975943120844326e-06,1.0691508023731828
0.9,1.2464788833826332e-06,1.059612785162758
0.9,1.1420560642293658e-06,1.074488206316338
0.9,2.5764800759846835e-06,1.0735906584409063
0.93,1.438117207358755e-06,1.0635387016670363
0.93,1.0990931324316963e-06,1.0679309901083076
0.93,1.6485805151605e-06,1.063358703370011
0.93,1.8730026140298897e-06,1.1135879101660957
0.93,1.3107917528496528e-06,1.0888409958871657
0.93,2.2073001981250277e-06,1.0699093883833255
0.93,2.4195022705635648e-06,1.0369447889487016
0.93,3.109692104394927e-06,1.0772539987632759
0.93,1.686895561013511e-06,1.0978858291720792
0.93,1.426141176893677e-06,1.060908396346351
0.93,1.885975062496171e-06,1.05568174257303
0.95,8.741267778258347e-07,1.0535969260011337
0.95,1.3546733427555396e-06,1.0732573307230322
0.95,2.7445314180780786e-06,1.043858201951985
0.95,8.242391868243888e-07,1.0156606469464398
0.95,9.371669237005961e-07,1.0176418995219434
0.95,2.537553730756118e-06,1.0412882567302648
0.95,1.18906781329423e-06,1.0386484045461633
0.95,1.4722418278872931e-06,1.0215872792602256
0.95,1.6997430403770536e-06,1.0352581320131702
0.95,8.463079577154521e-07,1.0272823067321655
0.95,1.5982986696552147e-06,1.0586354958778965
0.97,1.0136265121986798e-06,1.010816176744976
0.97,1.3237934109259056e-06,1.0349245412699672
0.97,2.3536626195776397e-06,1.0238169260205785
0.97,1.3279892536775325e-06,1.034450678035908
0.97,1.7021735617918791e-06,1.0228745015559624
0.97,1.2379072942029777e-06,1.0718919797084059
0.97,1.8186453409665408e-06,1.0253597877551124
0.97,1.6326187814277295e-06,1.0191516563170988
0.97,1.1314866678437728e-06,1.0413960293163576
0.97,1.5726507701826935e-06,1.0405564274173744
0.97,6.656779567458419e-07,1.0263067107576915
1.0,2.657059218062632e-06,1.029611725615945
1.0,1.7929212685672136e-06,1.0405298775157965
1.0,1.4160010101291278e-06,1.0266240163634583
1.0,1.973473433006138e-06,1.0304668088356377
1.0,1.6520651395131394e-06,1.0244574782828095
1.0,1.1910177734385948e-06,1.011516529602015
1.0,2.029322375893179e-06,1.0279401231090277
1.0,2.017801675773667e-06,1.0351642285641023
1.0,2.429183393237055e-06,1.012325514663231
1.0,1.9062084841843183e-06,1.011652769833255
1.0,1.263310921957156e-06,1.0166426431464974
1.03,2.409242554101744e-06,1.0182261589885613
1.03,1.6970644508128577e-06,1.017009906927546
1.03,2.3112641652692588e-06,1.0339786533620674
1.03,2.5053249604535687e-06,1.0310584987544134
1.03,2.654880586046842e-06,1.014400544014074
1.03,2.5287279816258174e-06,1.0177593410726982
1.03,1.9018873934744584e-06,1.021898727432801
1.03,2.1057391959767023e-06,1.0113688797398888
1.03,1.8054480654934978e-06,1.0038135987368582
1.03,2.547360509768604e-06,1.018626054191226
1.03,1.2680136139409406e-06,1.0173256064250193
1.05,2.197869876324361e-06,1.0084229680537324
1.05,2.2887338515776416e-06,1.0223908740337453
1.05,2.54593284372082e-06,1.0396924514160586
1.05,2.469605485598676e-06,1.0148749079297568
1.05,2.450174793261573e-06,1.0254883357178823
1.05,2.2272727806387456e-06,1.0211793255242443
1.05,2.231503648034999e-06,1.0270794712228741
1.05,2.437945377982354e-06,1.0386196790268594
1.05,2.4359154928279024e-06,1.0214421642441334
1.05,1.9830958609839392e-06,1.0246287125502211
1.05,1.5539869455897804e-06,1.0199591935811705
1.1,2.455967426827019e-06,1.0163621278754513
1.1,2.0834799860346005e-06,1.0249784896694256
1.1,2.345232503253859e-06,1.0372544646177062
1.1,2.116482106450791e-06,1.025006756404015
1.1,2.100631644608963e-06,1.01531612384648
1.1,1.8010798113311295e-06,1.007204739463761
1.1,1.8588844615189525e-06,1.0195353730877168
1.1,2.271016936731961e-06,1.0168984486925767
1.1,2.11827091881372e-06,1.0210600034662785
1.1,2.330259604801268e-06,1.0280158837518854
1.1,1.5508866786458453e-06,1.0183041762405713
1.2,1.4838695222145211e-06,1.0096919822151376
1.2,1.7851366110924623e-06,1.0142153404115462
1.2,1.6410748174339363e-06,1.0070134136768574
